,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
13,2014,15,Away,CHI,W,31-15,1,1,5,5,5,0,0,0,0,0,0,0,0
14,2014,16,Home,ATL,L,30-14,1,2,2,2,2,0,0,0,0,0,0,0,0
15,2014,17,Away,TB,W,23-20,2,2,18,9,12,0,0,0,0,0,0,0,0
0,2015,1,Away,ARI,L,19-31,3,5,19,6.3,8,0,0,0,0,0,0,0,0
1,2015,2,Home,TB,L,26-19,2,4,12,6,8,0,0,0,0,0,0,0,0
2,2015,3,Away,CAR,L,22-27,4,4,42,10.5,20,0,0,0,0,0,0,1,1
3,2015,4,Home,DAL,W,20-26,3,3,30,10,21,0,0,0,0,0,0,0,0
4,2015,5,Away,PHI,L,17-39,3,5,36,12,21,1,0,0,0,0,0,0,0
5,2015,6,Home,ATL,W,21-31,10,12,127,12.7,28,1,0,0,0,0,0,0,0
6,2015,7,Away,IND,W,27-21,4,5,59,14.8,25,0,0,0,0,0,0,0,0
7,2015,8,Home,NYG,W,49-52,9,10,147,16.3,46,1,0,0,0,0,0,0,0
8,2015,9,Home,TEN,L,34-28,5,5,60,12,19,0,0,0,0,0,0,0,0
9,2015,10,Away,WAS,L,14-47,3,5,19,6.3,8,0,0,0,0,0,0,0,0
10,2015,12,Away,HOU,L,6-24,4,9,53,13.3,26,0,0,0,0,0,0,0,0
11,2015,13,Home,CAR,L,41-38,4,8,38,9.5,14,1,0,0,0,0,0,0,0
12,2015,14,Away,TB,W,24-17,7,11,70,10,26,0,0,0,0,0,0,0,0
13,2015,15,Home,DET,L,35-27,6,12,49,8.2,11,1,0,0,0,0,0,0,0
14,2015,16,Home,JAC,W,27-38,1,2,5,5,5,0,0,0,0,0,0,0,0
15,2015,17,Away,ATL,W,20-17,6,10,59,9.8,22,1,0,0,0,0,0,0,0
0,2017,1,Away,CIN,W,20-0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Home,CLE,W,10-24,8,8,91,11.4,23,0,0,0,0,0,0,0,0
2,2017,3,Away,JAC,L,7-44,3,3,12,4,6,1,0,0,0,0,0,0,0
3,2017,4,Home,PIT,L,26-9,5,6,43,8.6,11,0,0,0,0,0,0,0,0
4,2017,5,Away,OAK,W,30-17,2,4,2,1,4,0,0,0,0,0,0,1,0
5,2017,6,Home,CHI,L,27-24,6,8,28,4.7,13,0,0,0,0,0,0,0,0
6,2017,7,Away,MIN,L,16-24,5,5,38,7.6,20,0,0,0,0,0,0,0,0
7,2017,8,Home,MIA,W,0-40,2,4,6,3,4,1,0,0,0,0,0,0,0
8,2017,9,Away,TEN,L,20-23,7,10,41,5.9,16,0,0,0,0,0,0,0,0
9,2017,11,Away,GB,W,23-0,1,1,33,33,33,0,0,0,0,0,0,0,0
10,2017,12,Home,HOU,W,16-23,3,3,29,9.7,16,0,0,0,0,0,0,0,0
11,2017,13,Home,DET,W,20-44,3,5,24,8,18,1,0,0,0,0,0,0,0
12,2017,14,Away,PIT,L,38-39,0,1,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Away,CLE,W,27-10,4,4,74,18.5,33,1,0,0,0,0,0,0,0
14,2017,16,Home,IND,W,16-23,5,6,40,8,15,0,0,0,0,0,0,0,0
15,2017,17,Home,CIN,L,31-27,7,10,61,8.7,13,0,0,0,0,0,0,0,0
0,2018,1,Home,TB,L,48-40,4,4,44,11,21,0,0,0,0,0,0,0,0
1,2018,2,Home,CLE,W,18-21,3,5,19,6.3,8,0,0,0,0,0,0,0,0
2,2018,3,Away,ATL,W,43-37,5,6,71,14.2,27,0,0,0,0,0,0,0,0
3,2018,4,Away,NYG,W,33-18,1,3,23,23,23,0,0,0,0,0,0,0,0
4,2018,5,Home,WAS,W,19-43,4,4,30,7.5,9,0,0,0,0,0,0,0,0
5,2018,7,Away,BAL,W,24-23,6,6,43,7.2,15,1,0,0,0,0,0,0,0
6,2018,8,Away,MIN,W,30-20,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,9,Home,LAR,W,35-45,3,4,62,20.7,32,1,0,0,0,0,0,0,0
8,2018,10,Away,CIN,W,51-14,1,2,1,1,1,0,0,0,0,0,0,0,0
9,2018,11,Home,PHI,W,7-48,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Home,ATL,W,17-31,1,2,20,20,20,0,0,0,0,0,0,0,0
11,2018,13,Away,DAL,L,10-13,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2018,14,Away,TB,W,28-14,3,3,24,8,11,0,0,0,0,0,0,0,0
13,2018,15,Away,CAR,W,12-9,1,2,28,28,28,0,0,0,0,0,0,0,0
14,2018,16,Home,PIT,W,28-31,1,2,6,6,6,0,0,0,0,0,0,0,0
15,2018,17,Home,CAR,L,33-14,2,3,29,14.5,18,0,0,0,0,0,0,0,0
0,2019,1,Away,NE,W,3-33,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Away,MIA,W,43-0,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,NE,W,14-30,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,BUF,W,16-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,WAS,W,33-7,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,NE,W,14-35,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Away,NYJ,W,33-0,3,5,18,6,10,0,0,0,0,0,0,0,0
7,2019,8,Home,CLE,W,13-27,1,1,26,26,26,0,0,0,0,0,0,0,0
8,2019,9,Away,BAL,L,20-37,4,5,28,7,18,0,0,0,0,0,0,0,0
9,2019,11,Away,PHI,W,17-10,3,4,52,17.3,22,0,0,0,0,0,0,0,0
10,2019,12,Home,DAL,W,9-13,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2019,13,Away,HOU,L,22-28,1,1,23,23,23,0,0,0,0,0,0,0,0
12,2019,14,Home,KC,L,23-16,1,3,7,7,7,0,0,0,0,0,0,0,0
13,2019,15,Away,CIN,W,34-13,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2019,16,Home,BUF,W,17-24,3,3,15,5,7,0,0,0,0,0,0,0,0
15,2019,17,Home,MIA,L,27-24,1,1,4,4,4,0,0,0,0,0,0,0,0
