,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2014,5,Away,SF,W,17-22,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,6,Away,STL,W,31-17,3,6,30,10,17,0,0,0,0,0,0,0,0
6,2014,7,Away,DEN,L,17-42,2,5,21,10.5,14,0,0,0,0,0,0,0,0
7,2014,9,Home,STL,L,13-10,2,3,19,9.5,13,0,0,0,0,0,0,0,0
8,2014,10,Away,NO,W,27-24,1,4,8,8,8,0,0,0,0,0,0,0,0
9,2014,11,Away,NYG,W,16-10,1,5,7,7,7,0,1,4,4,4,0,0,0
10,2014,12,Home,WAS,W,13-17,3,5,21,7,12,0,0,0,0,0,0,0,0
11,2014,13,Home,SEA,L,19-3,2,3,13,6.5,10,0,0,0,0,0,0,0,0
12,2014,14,Away,OAK,L,13-24,2,4,26,13,23,0,0,0,0,0,0,0,0
13,2014,15,Away,SEA,L,7-17,0,2,0,0,0,0,0,0,0,0,0,0,0
14,2014,16,Home,SD,L,38-35,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2014,17,Home,ARI,W,17-20,1,1,9,9,9,0,0,0,0,0,0,0,0
0,2015,1,Home,MIN,W,3-20,3,6,47,15.7,20,0,0,0,0,0,0,0,0
1,2015,2,Away,PIT,W,18-43,5,7,62,12.4,43,0,0,0,0,0,0,0,0
2,2015,3,Away,ARI,W,7-47,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2015,6,Home,BAL,W,20-25,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2015,7,Home,SEA,W,20-3,4,6,61,15.3,27,0,0,0,0,0,0,0,0
5,2015,8,Away,STL,W,6-27,6,8,24,4,11,0,0,0,0,0,0,0,0
6,2015,9,Away,IND,W,24-27,0,1,0,0,0,0,0,0,0,0,0,0,0
7,2015,10,Home,KC,W,29-13,2,4,19,9.5,11,0,0,0,0,0,0,0,0
8,2015,11,Away,CHI,W,17-15,6,6,68,11.3,18,0,0,0,0,0,0,0,0
9,2015,12,Home,NE,W,24-30,2,2,10,5,6,0,0,0,0,0,0,0,0
10,2015,13,Away,SD,W,17-3,2,3,25,12.5,16,0,0,0,0,0,0,0,0
11,2015,14,Home,OAK,W,15-12,7,9,74,10.6,23,0,0,0,0,0,0,0,0
12,2015,15,Away,PIT,W,27-34,1,3,5,5,5,0,0,0,0,0,0,0,0
13,2015,16,Home,CIN,W,17-20,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2015,17,Home,SD,W,20-27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2016,1,Home,PIT,L,38-16,1,1,20,20,20,0,0,0,0,0,0,0,0
1,2016,2,Home,DAL,L,27-23,5,5,51,10.2,32,0,0,0,0,0,0,0,0
2,2016,3,Away,NYG,W,29-27,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2016,4,Home,CLE,W,20-31,1,1,8,8,8,0,0,0,0,0,0,0,0
4,2016,5,Away,BAL,W,16-10,3,4,15,5,6,0,0,0,0,0,0,0,0
5,2016,6,Home,PHI,W,20-27,2,4,50,25,37,1,0,0,0,0,0,0,0
6,2016,7,Away,DET,L,17-20,6,6,79,13.2,27,0,0,0,0,0,0,0,0
7,2016,8,Away,CIN,T,27-27,5,5,93,18.6,44,0,0,0,0,0,0,0,0
8,2016,10,Home,MIN,W,20-26,3,3,66,22,38,1,0,0,0,0,0,0,0
9,2016,11,Home,GB,W,24-42,0,1,0,0,0,0,0,0,0,0,0,0,0
10,2016,12,Away,DAL,L,26-31,5,7,68,13.6,26,0,0,0,0,0,0,0,0
11,2016,13,Away,ARI,L,23-31,5,6,47,9.4,18,0,0,0,0,0,0,0,0
12,2016,14,Away,PHI,W,27-22,1,2,1,1,1,0,0,0,0,0,0,0,0
13,2016,15,Home,CAR,L,26-15,4,9,23,5.8,11,0,0,0,0,0,0,0,0
14,2016,16,Away,CHI,W,41-21,1,2,13,13,13,0,0,0,0,0,0,0,0
15,2016,17,Home,NYG,L,19-10,2,3,49,24.5,31,0,0,0,0,0,0,0,0
0,2017,1,Home,PHI,L,30-17,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Away,LAR,W,27-20,1,1,13,13,13,0,0,0,0,0,0,0,0
2,2017,3,Home,OAK,W,10-27,5,5,58,11.6,26,1,0,0,0,0,0,0,0
3,2017,4,Away,KC,L,20-29,2,3,89,44.5,69,0,0,0,0,0,0,0,0
4,2017,6,Home,SF,W,24-26,3,4,65,21.7,51,0,0,0,0,0,0,1,1
5,2017,7,Away,PHI,L,24-34,4,4,67,16.8,31,0,0,0,0,0,0,0,0
6,2017,8,Home,DAL,L,33-19,2,4,20,10,14,0,0,0,0,0,0,0,0
7,2017,9,Away,SEA,W,17-14,6,9,72,12,23,0,0,0,0,0,0,0,0
8,2017,10,Home,MIN,L,38-30,7,11,76,10.9,16,0,0,0,0,0,0,0,0
9,2017,11,Away,NO,L,31-34,3,6,67,22.3,36,0,0,0,0,0,0,0,0
10,2017,12,Home,NYG,W,10-20,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2017,13,Away,DAL,L,14-38,2,2,15,7.5,9,0,0,0,0,0,0,0,0
12,2017,14,Away,LAC,L,13-30,2,7,26,13,23,1,0,0,0,0,0,0,0
13,2017,15,Home,ARI,W,15-20,2,5,18,9,11,0,0,0,0,0,0,1,1
14,2017,16,Home,DEN,W,11-27,2,3,42,21,31,1,0,0,0,0,0,0,0
15,2017,17,Away,NYG,L,10-18,2,3,20,10,19,0,0,0,0,0,0,0,0
0,2018,1,Away,ARI,W,24-6,1,1,9,9,9,0,0,0,0,0,0,0,0
1,2018,2,Home,IND,L,21-9,1,1,7,7,7,0,0,0,0,0,0,0,0
2,2018,3,Home,GB,W,17-31,2,2,70,35,50,0,0,0,0,0,0,0,0
3,2018,5,Away,NO,L,19-43,2,3,15,7.5,9,0,0,0,0,0,0,0,0
4,2018,6,Home,CAR,W,17-23,3,3,48,16,22,1,0,0,0,0,0,0,0
5,2018,7,Home,DAL,W,17-20,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2018,8,Away,NYG,W,20-13,1,3,21,21,21,0,0,0,0,0,0,0,0
7,2018,9,Home,ATL,L,38-14,5,7,62,12.4,20,0,0,0,0,0,0,0,0
8,2018,10,Away,TB,W,16-3,0,1,0,0,0,0,0,0,0,0,0,0,0
9,2018,11,Home,HOU,L,23-21,0,2,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Away,DAL,L,23-31,2,4,73,36.5,53,1,0,0,0,0,0,0,0
11,2018,13,Away,PHI,L,13-28,2,2,15,7.5,9,0,0,0,0,0,0,0,0
12,2018,14,Home,NYG,L,40-16,4,4,31,7.8,11,0,0,0,0,0,0,0,0
13,2018,15,Away,JAC,W,16-13,2,3,16,8,9,0,0,0,0,0,0,0,0
14,2018,16,Away,TEN,L,16-25,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,WAS,L,24-0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,PHI,L,27-32,4,7,59,14.8,48,1,0,0,0,0,0,0,0
1,2019,2,Home,DAL,L,31-21,3,4,29,9.7,15,0,0,0,0,0,0,0,0
2,2019,3,Home,CHI,L,31-15,2,4,30,15,15,0,0,0,0,0,0,0,0
3,2019,4,Away,NYG,L,3-24,1,4,5,5,5,0,0,0,0,0,0,0,0
4,2019,5,Away,WAS,L,33-7,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,MIA,W,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Away,WAS,L,9-0,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Away,MIN,L,9-19,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,9,Away,BUF,L,9-24,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,WAS,L,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,WAS,W,16-19,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,CAR,W,29-21,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,GB,L,15-20,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,WAS,L,37-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,WAS,L,41-35,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,DAL,L,16-47,-,-,-,-,-,-,-,-,-,-,-,-,-
