,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2017,5,Home,KC,L,42-34,2,4,22,11,13,0,0,0,0,0,0,0,0
5,2017,6,Home,CLE,W,17-33,3,8,52,17.3,21,0,0,0,0,0,0,0,0
6,2017,8,Away,SEA,L,38-41,1,2,10,10,10,0,0,0,0,0,0,0,0
7,2017,9,Home,IND,L,20-14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2017,10,Away,LAR,L,7-33,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,11,Away,HOU,W,21-31,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Away,BAL,L,16-23,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Away,TEN,L,13-24,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Away,HOU,L,26-16,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,15,Away,JAC,L,7-45,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Away,HOU,L,34-6,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Away,IND,L,13-22,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Away,NE,L,20-27,0,5,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Away,TEN,L,17-20,1,1,19,19,19,0,0,0,0,0,0,0,0
2,2018,3,Home,NYG,L,27-22,2,4,44,22,32,0,0,0,0,0,0,0,0
3,2018,4,Away,IND,W,37-34,1,1,12,12,12,0,0,0,0,0,0,0,0
4,2018,5,Home,DAL,W,16-19,6,9,65,10.8,13,0,0,0,0,0,0,0,0
5,2018,6,Home,BUF,W,13-20,0,5,0,0,0,0,0,0,0,0,0,0,0
6,2018,7,Away,JAC,W,20-7,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,8,Away,HOU,W,23-42,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,9,Away,DEN,W,19-17,1,2,13,13,13,0,0,0,0,0,0,0,0
9,2018,11,Away,WAS,W,23-21,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Home,TEN,W,17-34,3,4,38,12.7,22,0,0,0,0,0,0,0,0
11,2018,13,Home,CLE,W,13-29,1,1,12,12,12,0,0,0,0,0,0,0,0
12,2018,14,Home,IND,L,24-21,5,5,80,16,47,0,0,0,0,0,0,0,0
13,2018,15,Away,NYJ,W,29-22,1,1,-1,-1,-1,0,0,0,0,0,0,0,0
14,2018,16,Away,PHI,L,30-32,2,4,15,7.5,10,0,0,0,0,0,0,0,0
15,2018,17,Home,JAC,W,3-20,1,1,8,8,8,0,0,0,0,0,0,0,0
0,2019,1,Home,BUF,L,17-16,3,4,10,3.3,11,0,0,0,0,0,0,0,0
1,2019,2,Home,CLE,L,23-3,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Away,NE,L,14-30,1,1,5,5,5,0,0,0,0,0,0,0,0
3,2019,5,Away,PHI,L,6-31,1,1,2,2,2,0,0,0,0,0,0,0,0
4,2019,6,Home,DAL,W,22-24,3,3,28,9.3,12,1,0,0,0,0,0,0,0
5,2019,7,Home,NE,L,33-0,1,2,1,1,1,0,0,0,0,0,0,0,0
6,2019,8,Away,JAC,L,15-29,4,4,66,16.5,24,2,0,0,0,0,0,0,0
7,2019,9,Away,MIA,L,18-26,6,8,50,8.3,14,0,0,0,0,0,0,0,0
8,2019,10,Home,NYG,W,27-34,1,1,-2,-2,-2,0,0,0,0,0,0,0,0
9,2019,11,Away,WAS,W,34-17,5,5,109,21.8,45,1,0,0,0,0,0,0,0
10,2019,12,Home,OAK,W,3-34,3,3,13,4.3,12,1,0,0,0,0,0,0,0
11,2019,13,Away,CIN,L,6-22,5,7,30,6,9,0,0,0,0,0,0,0,0
12,2019,14,Home,MIA,W,21-22,1,1,8,8,8,0,0,0,0,0,0,0,0
13,2019,15,Away,BAL,L,21-42,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,PIT,W,10-16,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,BUF,W,13-6,-,-,-,-,-,-,-,-,-,-,-,-,-
