,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
6,2015,8,Home,SEA,L,13-12,2,4,16,8,9,0,0,0,0,0,0,0,0
7,2015,9,Home,PHI,L,33-27,6,8,43,7.2,14,0,0,0,0,0,0,0,0
8,2015,10,Away,TB,L,6-10,5,5,42,8.4,24,0,0,0,0,0,0,0,0
9,2015,11,Away,MIA,W,24-14,2,3,27,13.5,15,0,0,0,0,0,0,0,0
10,2015,12,Home,CAR,L,33-14,4,6,36,9,14,0,0,0,0,0,0,0,0
11,2015,13,Away,WAS,W,19-16,5,9,46,9.2,12,0,0,0,0,0,0,0,0
12,2015,14,Away,GB,L,7-28,5,9,40,8,10,0,0,0,0,0,0,0,0
13,2015,15,Home,NYJ,L,19-16,5,5,49,9.8,15,0,0,0,0,0,0,0,0
14,2015,16,Away,BUF,L,6-16,1,2,12,12,12,0,0,0,0,0,0,0,0
15,2015,17,Home,WAS,L,34-23,6,8,58,9.7,22,1,0,0,0,0,0,0,0
0,2016,1,Home,NYG,L,20-19,9,14,66,7.3,17,0,0,0,0,0,0,0,0
1,2016,2,Away,WAS,W,27-23,3,4,51,17,29,0,0,0,0,0,0,0,0
2,2016,3,Home,CHI,W,17-31,2,2,25,12.5,18,0,0,0,0,0,0,0,0
3,2016,4,Away,SF,W,24-17,7,9,47,6.7,8,0,0,0,0,0,0,0,0
4,2016,5,Home,CIN,W,14-28,3,5,43,14.3,31,0,0,0,0,0,0,0,0
5,2016,6,Away,GB,W,30-16,4,8,42,10.5,14,0,0,0,0,0,0,0,0
6,2016,8,Home,PHI,W,23-29,2,3,16,8,11,1,0,0,0,0,0,0,0
7,2016,9,Away,CLE,W,35-10,8,10,134,16.8,35,1,0,0,0,0,0,0,0
8,2016,10,Away,PIT,W,35-30,6,8,59,9.8,14,0,0,0,0,0,0,0,0
9,2016,11,Home,BAL,W,17-27,5,7,37,7.4,11,0,0,0,0,0,0,0,0
10,2016,12,Home,WAS,W,26-31,3,3,33,11,21,0,0,0,0,0,0,0,0
11,2016,13,Away,MIN,W,17-15,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2016,14,Away,NYG,L,7-10,4,7,26,6.5,13,0,0,0,0,0,0,0,0
13,2016,15,Home,TB,W,20-26,10,10,51,5.1,8,0,0,0,0,0,0,1,1
14,2016,16,Home,DET,W,21-42,2,4,33,16.5,23,1,0,0,0,0,0,0,0
15,2016,17,Away,PHI,L,13-27,1,1,10,10,10,0,0,0,0,0,0,0,0
0,2017,1,Home,NYG,W,3-19,7,9,59,8.4,12,1,0,0,0,0,0,0,0
1,2017,2,Away,DEN,L,17-42,10,13,97,9.7,28,1,0,0,0,0,0,0,0
2,2017,3,Away,ARI,W,28-17,1,4,3,3,3,0,0,0,0,0,0,0,0
3,2017,4,Home,LAR,L,35-30,1,2,9,9,9,0,0,0,0,0,0,0,0
4,2017,5,Home,GB,L,35-31,8,10,61,7.6,14,0,0,0,0,0,0,1,1
5,2017,7,Away,SF,W,40-10,4,4,54,13.5,18,1,0,0,0,0,0,0,0
6,2017,8,Away,WAS,W,33-19,3,5,31,10.3,16,0,0,0,0,0,0,0,0
7,2017,9,Home,KC,W,17-28,1,1,5,5,5,0,0,0,0,0,0,0,0
8,2017,10,Away,ATL,L,7-27,7,7,59,8.4,21,0,0,0,0,0,0,0,0
9,2017,11,Home,PHI,L,37-9,1,1,7,7,7,0,0,0,0,0,0,0,0
10,2017,12,Home,LAC,L,28-6,7,7,44,6.3,8,0,0,0,0,0,0,0,0
11,2017,13,Home,WAS,W,14-38,1,5,8,8,8,1,0,0,0,0,0,0,0
12,2017,14,Away,NYG,W,30-10,1,2,20,20,20,1,0,0,0,0,0,0,0
13,2017,15,Away,OAK,W,20-17,4,5,47,11.8,18,0,0,0,0,0,0,0,0
14,2017,16,Home,SEA,L,21-12,5,9,39,7.8,11,0,0,0,0,0,0,0,0
15,2017,17,Away,PHI,W,6-0,2,3,17,8.5,9,0,0,0,0,0,0,0,0
0,2019,1,Home,NYG,W,17-35,3,4,15,5,6,1,0,0,0,0,0,0,0
1,2019,2,Away,WAS,W,31-21,4,4,25,6.3,18,1,0,0,0,0,0,0,0
2,2019,3,Home,MIA,W,6-31,3,4,54,18,33,0,0,0,0,0,0,0,0
3,2019,4,Away,NO,L,10-12,4,4,50,12.5,16,0,0,0,0,0,0,1,1
4,2019,5,Home,GB,L,34-24,3,4,29,9.7,13,0,0,0,0,0,0,0,0
5,2019,6,Away,NYJ,L,22-24,5,7,57,11.4,20,0,0,0,0,0,0,0,0
6,2019,7,Home,PHI,W,10-37,4,4,33,8.3,10,0,0,0,0,0,0,0,0
7,2019,9,Away,NYG,W,37-18,8,9,58,7.3,12,0,0,0,0,0,0,0,0
8,2019,10,Home,MIN,L,28-24,2,5,17,8.5,9,0,0,0,0,0,0,0,0
9,2019,11,Away,DET,W,35-27,5,7,33,6.6,11,0,0,0,0,0,0,0,0
10,2019,12,Away,NE,L,9-13,1,4,5,5,5,0,0,0,0,0,0,0,0
11,2019,13,Home,BUF,L,26-15,6,8,42,7,9,1,0,0,0,0,0,0,0
12,2019,14,Away,CHI,L,24-31,5,7,37,7.4,14,0,0,0,0,0,0,0,0
13,2019,15,Home,LAR,W,21-44,4,5,36,9,19,1,0,0,0,0,0,0,0
14,2019,16,Away,PHI,L,9-17,2,3,14,7,8,0,0,0,0,0,0,0,0
15,2019,17,Home,WAS,W,16-47,4,4,24,6,9,0,0,0,0,0,0,0,0
