,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
9,2014,10,Away,JAC,L,31-17,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2014,12,Away,IND,L,3-23,1,3,-5,-5,-5,0,0,0,0,0,0,0,0
11,2014,13,Home,NYG,W,24-25,2,3,8,4,5,0,0,0,0,0,0,0,0
12,2014,14,Home,HOU,L,27-13,3,4,69,23,35,0,0,0,0,0,0,0,0
13,2014,15,Away,BAL,L,12-20,2,3,22,11,17,0,0,0,0,0,0,0,0
14,2014,16,Home,TEN,W,13-21,2,3,6,3,4,1,0,0,0,0,0,0,0
15,2014,17,Away,HOU,L,17-23,0,3,0,0,0,0,0,0,0,0,0,0,0
0,2015,1,Home,CAR,L,20-9,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2015,2,Home,MIA,W,20-23,0,4,0,0,0,0,0,0,0,0,0,0,0
2,2015,3,Away,NE,L,17-51,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Away,IND,L,13-16,5,8,40,8,13,0,0,0,0,0,0,0,0
4,2015,5,Away,TB,L,31-38,0,4,0,0,0,0,0,0,0,0,0,0,0
5,2015,6,Home,HOU,L,31-20,1,2,8,8,8,0,0,0,0,0,0,0,0
6,2015,7,Home,BUF,W,31-34,2,2,13,6.5,9,0,0,0,0,0,0,0,0
7,2015,9,Away,NYJ,L,23-28,1,1,27,27,27,0,0,0,0,0,0,0,0
8,2015,10,Away,BAL,W,22-20,1,2,9,9,9,0,0,0,0,0,0,0,0
9,2015,11,Home,TEN,W,13-19,0,2,0,0,0,0,0,0,0,0,0,0,0
10,2015,12,Home,SD,L,31-25,1,2,24,24,24,0,0,0,0,0,0,0,0
11,2015,13,Away,TEN,L,39-42,1,1,7,7,7,0,0,0,0,0,0,0,0
12,2015,14,Home,IND,W,16-51,1,2,14,14,14,0,0,0,0,0,0,0,0
13,2015,15,Home,ATL,L,23-17,1,3,26,26,26,0,0,0,0,0,0,0,0
14,2015,16,Away,NO,L,27-38,1,1,13,13,13,0,0,0,0,0,0,0,0
15,2015,17,Away,HOU,L,6-30,1,1,45,45,45,0,0,0,0,0,0,0,0
0,2016,1,Home,GB,L,27-23,2,2,48,24,37,0,0,0,0,0,0,0,0
1,2016,2,Away,SD,L,14-38,2,3,17,8.5,13,1,0,0,0,0,0,0,0
2,2016,3,Home,BAL,L,19-17,3,3,20,6.7,7,0,0,0,0,0,0,0,0
3,2016,4,Home,IND,W,27-30,1,2,12,12,12,0,0,0,0,0,0,0,0
4,2016,6,Away,CHI,W,17-16,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2016,7,Home,OAK,L,33-16,1,3,11,11,11,0,0,0,0,0,0,0,0
6,2016,8,Away,TEN,L,22-36,4,6,23,5.8,9,0,0,0,0,0,0,0,0
7,2016,9,Away,KC,L,14-19,2,4,23,11.5,17,0,0,0,0,0,0,0,0
8,2016,10,Home,HOU,L,24-21,3,4,-1,-0.3,3,0,0,0,0,0,0,0,0
9,2016,11,Away,DET,L,19-26,2,2,16,8,15,0,0,0,0,0,0,0,0
10,2016,12,Away,BUF,L,21-28,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,13,Away,JAC,L,20-10,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,JAC,L,25-16,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Away,HOU,L,20-21,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,JAC,W,17-38,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,IND,L,20-24,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,HOU,W,29-7,0,2,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Home,TEN,L,37-16,0,2,0,0,0,0,0,0,0,0,0,0,0
2,2017,3,Home,BAL,W,7-44,4,5,62,15.5,30,3,0,0,0,0,0,0,0
3,2017,4,Away,NYJ,L,20-23,0,4,0,0,0,0,0,0,0,0,0,0,0
4,2017,5,Away,PIT,W,30-9,1,2,14,14,14,0,0,0,0,0,0,0,0
5,2017,6,Home,LAR,L,27-17,0,2,0,0,0,0,0,0,0,0,0,0,0
6,2017,7,Away,IND,W,27-0,2,3,29,14.5,24,1,0,0,0,0,0,0,0
7,2017,9,Home,CIN,W,7-23,3,6,49,16.3,37,0,0,0,0,0,0,0,0
8,2017,10,Home,LAC,W,17-20,2,5,29,14.5,21,0,0,0,0,0,0,0,0
9,2017,11,Away,CLE,W,19-7,2,2,26,13,16,1,0,0,0,0,0,0,0
10,2017,12,Away,ARI,L,24-27,1,2,10,10,10,0,0,0,0,0,0,0,0
11,2017,13,Home,IND,W,10-30,4,5,46,11.5,16,0,0,0,0,0,0,0,0
12,2017,14,Home,SEA,W,24-30,0,2,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Home,HOU,W,7-45,2,2,18,9,9,0,0,0,0,0,0,0,0
14,2017,16,Away,SF,L,33-44,1,1,22,22,22,0,0,0,0,0,0,0,0
15,2017,17,Away,TEN,L,10-15,2,3,13,6.5,11,0,0,0,0,0,0,0,0
0,2018,1,Home,CHI,W,23-24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,Home,MIN,T,29-29,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2018,3,Away,WAS,L,17-31,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2018,4,Home,BUF,W,0-22,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2018,5,Away,DET,L,23-31,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2018,6,Home,SF,W,30-33,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2018,8,Away,LAR,L,27-29,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,9,Away,NE,L,17-31,1,1,5,5,5,0,0,0,0,0,0,0,0
8,2018,10,Home,MIA,W,12-31,1,1,30,30,30,0,0,0,0,0,0,0,0
9,2018,11,Away,SEA,L,24-27,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Away,MIN,L,17-24,1,1,4,4,4,0,0,0,0,0,0,0,0
11,2018,13,Home,ARI,L,20-17,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2018,14,Home,ATL,W,20-34,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2018,15,Away,CHI,L,17-24,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2018,16,Away,NYJ,W,44-38,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2018,17,Home,DET,L,31-0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2019,1,Away,CHI,W,10-3,2,3,14,7,9,0,0,0,0,0,0,0,0
1,2019,2,Home,MIN,W,16-21,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Home,DEN,W,16-27,1,2,19,19,19,0,0,0,0,0,0,0,0
3,2019,4,Home,PHI,L,34-27,2,2,19,9.5,10,0,0,0,0,0,0,0,0
4,2019,5,Away,DAL,W,34-24,2,2,17,8.5,15,0,0,0,0,0,0,0,0
5,2019,6,Home,DET,W,22-23,2,2,50,25,25,0,0,0,0,0,0,0,0
6,2019,7,Home,OAK,W,24-42,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2019,8,Away,KC,W,31-24,1,1,11,11,11,0,0,0,0,0,0,0,0
8,2019,9,Away,LAC,L,11-26,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,10,Home,CAR,W,16-24,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2019,12,Away,SF,L,8-37,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2019,13,Away,NYG,W,31-13,1,2,1,1,1,1,0,0,0,0,0,0,0
12,2019,14,Home,WAS,W,15-20,1,1,5,5,5,0,0,0,0,0,0,0,0
13,2019,15,Home,CHI,W,13-21,1,1,6,6,6,0,0,0,0,0,0,0,0
14,2019,16,Away,MIN,W,23-10,1,1,2,2,2,0,0,0,0,0,0,0,0
15,2019,17,Away,DET,W,23-20,1,1,12,12,12,0,0,0,0,0,0,0,0
