,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Yu-Y/A,Ru-Lg,Ru-TD,Fum,FumL
1,2016,2,Away,CAR,L,27-46,1,2,75,75,75,1,0,0,0,0,0,0,0
2,2016,3,Away,SEA,L,18-37,2,2,4,2,2,0,0,0,0,0,0,0,0
3,2016,4,Away,SF,L,24-17,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,5,Away,SF,L,33-21,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2016,6,Away,BUF,L,16-45,2,2,25,12.5,19,0,0,0,0,0,0,0,0
6,2016,7,Home,TB,L,34-17,1,6,24,24,24,0,0,0,0,0,0,0,0
7,2016,9,Home,NO,L,41-23,3,6,84,28,65,1,0,0,0,0,0,0,0
8,2016,10,Away,ARI,L,20-23,4,6,50,12.5,32,0,0,0,0,0,0,0,0
9,2016,11,Home,NE,L,30-17,3,6,46,15.3,24,1,0,0,0,0,0,0,0
10,2016,12,Away,MIA,L,24-31,4,8,60,15,35,0,0,0,0,0,0,0,0
11,2016,13,Away,CHI,L,6-26,2,4,9,4.5,5,0,0,0,0,0,0,0,0
12,2016,14,Home,NYJ,L,23-17,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2016,15,Away,ATL,L,13-41,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,LAR,W,22-21,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,SF,L,25-23,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,CLE,W,21-18,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Home,MIN,W,9-26,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,CHI,L,17-23,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,4,Away,BAL,W,26-9,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2017,5,Home,JAC,L,30-9,0,2,0,0,0,0,0,0,0,0,0,0,0
5,2017,6,Away,KC,W,19-13,1,2,26,26,26,0,0,0,0,0,0,0,0
6,2017,7,Home,CIN,W,14-29,2,3,37,18.5,28,0,0,0,0,0,0,0,0
7,2017,8,Away,DET,W,20-15,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2017,10,Away,IND,W,20-17,2,2,16,8,9,1,0,0,0,0,0,0,0
9,2017,11,Home,TEN,W,17-40,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Home,GB,W,28-31,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Away,CIN,W,23-20,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Home,BAL,W,38-39,4,6,52,13,19,0,0,0,0,0,0,0,0
13,2017,15,Home,NE,L,27-24,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Away,HOU,W,34-6,4,5,52,13,20,0,0,0,0,0,0,0,0
15,2017,17,Home,CLE,W,24-28,1,2,5,5,5,0,0,0,0,0,0,0,0
0,2018,1,Away,CLE,T,21-21,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Home,KC,L,42-37,3,5,26,8.7,13,0,0,0,0,0,0,0,0
2,2018,3,Away,TB,W,30-27,4,4,112,28,75,1,0,0,0,0,0,0,0
3,2018,4,Home,BAL,L,26-14,5,5,62,12.4,33,0,0,0,0,0,0,1,1
4,2018,5,Home,ATL,W,17-41,1,2,6,6,6,0,0,0,0,0,0,0,0
5,2018,6,Away,CIN,W,28-21,7,8,68,9.7,26,0,0,0,0,0,0,1,0
6,2018,8,Home,CLE,W,18-33,3,3,47,15.7,22,0,0,0,0,0,0,0,0
7,2018,9,Away,BAL,W,23-16,3,6,25,8.3,13,0,0,0,0,0,0,0,0
8,2018,10,Home,CAR,W,21-52,4,4,44,11,19,1,0,0,0,0,0,0,0
9,2018,11,Away,JAC,W,20-16,3,6,27,9,11,1,0,0,0,0,0,0,0
10,2018,12,Away,DEN,L,17-24,3,5,27,9,9,0,0,0,0,0,0,0,0
11,2018,13,Home,LAC,L,33-30,4,7,28,7,10,0,0,0,0,0,0,0,0
12,2018,14,Away,OAK,L,21-24,4,4,37,9.3,19,0,0,0,0,0,0,0,0
13,2018,15,Home,NE,W,10-17,2,3,13,6.5,8,1,0,0,0,0,0,0,0
14,2018,16,Away,NO,L,28-31,1,4,49,49,49,0,0,0,0,0,0,0,0
15,2018,17,Home,CIN,W,13-16,3,6,39,13,22,0,0,0,0,0,0,0,0
0,2019,1,Away,NE,L,3-33,2,4,40,20,21,0,0,0,0,0,0,0,0
1,2019,2,Home,SEA,L,28-26,7,7,38,5.4,8,2,0,0,0,0,0,0,0
2,2019,3,Away,SF,L,20-24,1,2,10,10,10,0,0,0,0,0,0,0,0
3,2019,4,Home,CIN,W,3-27,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,BAL,L,26-23,3,3,34,11.3,14,0,0,0,0,0,0,0,0
5,2019,6,Away,LAC,W,24-17,1,1,5,5,5,0,0,0,0,0,0,0,0
6,2019,8,Home,MIA,W,14-27,3,4,19,6.3,14,0,0,0,0,0,0,0,0
7,2019,9,Home,IND,W,24-26,5,7,30,6,13,1,0,0,0,0,0,0,0
8,2019,10,Home,LAR,W,12-17,3,7,11,3.7,9,0,1,2,2,2,0,1,0
9,2019,11,Away,CLE,L,7-21,3,7,33,11,22,0,0,0,0,0,0,0,0
10,2019,12,Away,CIN,W,16-10,1,1,1,1,1,0,0,0,0,0,0,0,0
11,2019,13,Home,CLE,W,13-20,3,3,21,7,12,0,0,0,0,0,0,0,0
12,2019,14,Away,ARI,W,23-17,1,1,3,3,3,0,0,0,0,0,0,0,0
13,2019,15,Home,BUF,L,17-10,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,NYJ,L,10-16,3,6,9,3,9,0,0,0,0,0,0,0,0
15,2019,17,Away,BAL,L,10-28,2,2,19,9.5,12,0,0,0,0,0,0,0,0
