,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
3,2018,4,Away,NE,L,7-38,47.9,11,20,55,100,5,0,1,2,1,0,0,0,0,1,1
4,2018,5,Away,CIN,L,17-27,57.4,20,35,57.1,185,5.3,1,2,3,3,17,5.7,9,0,1,1
5,2018,6,Away,MIA,W,28-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,7,Away,MIA,L,32-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,8,Away,HOU,L,23-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,9,Away,MIA,W,6-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,10,Away,GB,L,12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,IND,L,24-27,119.4,17,25,68,204,8.2,2,0,1,3,14,4.7,9,0,0,0
11,2018,13,Home,BUF,W,17-21,103.6,16,24,66.7,137,5.7,3,1,3,3,-5,-1.7,-1,0,0,0
12,2018,14,Home,NE,W,33-34,155.2,14,19,73.7,265,13.9,3,0,4,1,13,13,13,0,0,0
13,2018,15,Away,MIN,L,17-41,59,11,24,45.8,108,4.5,0,0,9,1,1,1,1,0,0,0
14,2018,16,Home,JAC,L,17-7,82.8,15,22,68.2,146,6.6,1,1,3,3,22,7.3,12,0,0,0
15,2018,17,Away,BUF,L,17-42,43.3,18,31,58.1,147,4.7,0,2,4,2,9,4.5,12,0,1,1
0,2019,1,Away,CLE,W,43-13,0,0,0,0,0,0,0,0,0,2,-2,-1,-1,0,0,0
1,2019,2,Home,IND,L,19-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,JAC,L,7-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,ATL,W,24-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,BUF,L,14-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,DEN,L,0-16,78.1,13,16,81.3,144,9,0,1,4,1,6,6,6,0,0,0
6,2019,7,Home,LAC,W,20-23,120.1,23,29,79.3,312,10.8,2,1,2,5,7,1.4,6,0,2,0
7,2019,8,Home,TB,W,23-27,109.8,21,33,63.6,193,5.8,3,0,3,4,-3,-0.7,1,0,1,0
8,2019,9,Away,CAR,L,20-30,82.3,27,39,69.2,331,8.5,1,2,4,4,38,9.5,25,1,0,0
9,2019,10,Home,KC,W,32-35,133.9,13,19,68.4,181,9.5,2,0,4,3,37,12.3,18,0,1,1
10,2019,12,Home,JAC,W,20-42,155.8,14,18,77.8,259,14.4,2,0,1,7,40,5.7,21,2,1,1
11,2019,13,Away,IND,W,31-17,131.2,17,22,77.3,182,8.3,2,0,6,4,5,1.3,8,0,1,1
12,2019,14,Away,OAK,W,42-21,140.4,21,27,77.8,391,14.5,3,1,0,4,19,4.8,10,0,0,0
13,2019,15,Home,HOU,L,24-21,92.2,22,36,61.1,279,7.8,2,1,2,3,10,3.3,10,1,0,0
14,2019,16,Home,NO,L,38-28,133.6,17,27,63,272,10.1,3,0,5,1,8,8,8,0,0,0
15,2019,17,Away,HOU,W,35-14,130.8,13,20,65,198,9.9,2,0,0,5,20,4,19,0,0,0
