,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
6,2018,8,Away,DET,W,28-14,158.3,14,17,82.4,248,14.6,3,0,2,2,15,7.5,11,0,0,0
7,2018,9,Home,LAC,L,25-17,89.2,26,39,66.7,235,6,2,1,4,5,41,8.2,16,0,1,0
8,2018,10,Away,LAR,L,31-36,123.2,17,26,65.4,176,6.8,3,0,4,9,92,10.2,21,0,1,1
9,2018,11,Home,GB,W,24-27,110.3,21,31,67.7,225,7.3,2,0,3,5,17,3.4,12,0,0,0
10,2018,12,Away,CAR,W,30-27,128.3,22,31,71,339,10.9,2,0,2,3,4,1.3,7,0,0,0
11,2018,13,Home,SF,W,16-43,140.9,11,17,64.7,185,10.9,4,0,3,4,14,3.5,7,0,0,0
12,2018,14,Home,MIN,W,7-21,37.9,10,20,50,72,3.6,0,1,2,7,61,8.7,40,0,0,0
13,2018,15,Away,SF,L,23-26,117.3,23,31,74.2,237,7.6,2,0,3,5,15,3,5,0,1,0
14,2018,16,Home,KC,W,31-38,127.2,18,29,62.1,271,9.3,3,0,3,8,57,7.1,26,0,0,0
15,2018,17,Home,ARI,W,24-27,75.9,12,21,57.1,152,7.2,1,1,6,2,-2,-1,1,0,0,0
0,2019,1,Home,CIN,W,20-21,134.4,14,20,70,195,9.8,2,0,4,4,8,2,5,0,0,0
1,2019,2,Away,PIT,W,28-26,131,29,35,82.9,300,8.6,3,0,4,6,22,3.7,15,0,1,1
2,2019,3,Home,NO,L,33-27,102.6,32,50,64,406,8.1,2,0,0,7,51,7.3,18,2,0,0
3,2019,4,Away,ARI,W,27-10,114.3,22,28,78.6,240,8.6,1,0,4,2,7,3.5,5,0,2,0
4,2019,5,Home,LAR,W,29-30,151.8,17,23,73.9,268,11.7,4,0,1,8,32,4,12,0,0,0
5,2019,6,Away,CLE,W,32-28,117.6,23,33,69.7,295,8.9,2,0,3,9,31,3.4,16,1,1,0
6,2019,7,Home,BAL,L,30-16,65.2,20,41,48.8,241,5.9,1,1,1,3,27,9,11,0,0,0
7,2019,8,Away,ATL,W,27-20,131.7,14,20,70,182,9.1,2,0,2,4,4,1,5,0,0,0
8,2019,9,Home,TB,W,34-40,133.7,29,43,67.4,378,8.8,5,0,3,1,21,21,21,0,0,0
9,2019,10,Away,SF,W,27-24,86.9,24,34,70.6,232,6.8,1,1,5,6,53,8.8,18,0,1,0
10,2019,12,Away,PHI,W,17-9,75.4,13,25,52,200,8,1,1,6,3,15,5,16,0,1,1
11,2019,13,Home,MIN,W,30-37,98.9,21,31,67.7,240,7.7,2,1,2,4,13,3.3,7,0,0,0
12,2019,14,Away,LAR,L,12-28,69.8,22,36,61.1,245,6.8,0,1,5,5,28,5.6,17,0,1,0
13,2019,15,Away,CAR,W,30-24,137.7,20,26,76.9,286,11,2,0,2,3,-1,-0.3,1,0,0,0
14,2019,16,Home,ARI,L,27-13,78.6,16,31,51.6,169,5.5,1,0,5,2,2,1,6,0,1,0
15,2019,17,Home,SF,L,26-21,95.1,25,40,62.5,233,5.8,2,0,1,8,29,3.6,5,0,0,0
