,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
10,2018,12,Away,NO,L,17-31,102.9,35,47,74.5,377,8,2,1,6,2,16,8,9,0,3,1
11,2018,13,Home,BAL,L,26-16,87.2,16,26,61.5,131,5,1,0,3,2,4,2,5,0,1,1
12,2018,14,Away,GB,L,20-34,97.5,28,42,66.7,262,6.2,3,1,2,1,0,0,0,0,1,0
13,2018,15,Home,ARI,W,14-40,98.3,22,36,61.1,231,6.4,2,0,2,3,18,6,15,1,0,0
14,2018,16,Away,CAR,W,24-10,126.9,15,26,57.7,239,9.2,3,0,1,1,-1,-1,-1,0,1,1
15,2018,17,Away,TB,W,34-32,102.3,31,44,70.5,378,8.6,2,1,1,4,7,1.8,10,0,0,0
0,2019,1,Away,MIN,L,12-28,85.8,33,46,71.7,304,6.6,2,2,4,2,24,12,12,0,0,0
1,2019,2,Home,PHI,W,20-24,79.6,27,43,62.8,320,7.4,3,3,1,2,3,1.5,4,0,0,0
2,2019,3,Away,IND,L,24-27,121.1,29,34,85.3,304,8.9,3,1,0,2,3,1.5,4,0,0,0
3,2019,4,Home,TEN,L,24-10,88.3,35,53,66,397,7.5,0,0,5,2,18,9,12,0,1,1
4,2019,5,Away,HOU,L,32-53,102.6,32,46,69.6,330,7.2,3,1,2,3,7,2.3,7,1,0,0
5,2019,6,Away,ARI,L,33-34,144.9,30,36,83.3,356,9.9,4,0,2,2,7,3.5,6,0,1,0
6,2019,7,Home,LAR,L,37-10,60.6,16,27,59.3,159,5.9,0,1,5,1,2,2,2,0,2,1
7,2019,8,Home,SEA,L,27-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Away,NO,W,26-9,78.5,20,35,57.1,182,5.2,2,1,1,2,13,6.5,8,0,0,0
9,2019,11,Away,CAR,W,29-3,111.1,21,31,67.7,311,10,1,0,3,2,0,0,1,0,0,0
10,2019,12,Home,TB,L,35-22,59.2,23,46,50,271,5.9,0,1,6,1,8,8,8,0,2,1
11,2019,13,Home,NO,L,26-18,83.1,35,50,70,312,6.2,2,2,9,3,21,7,9,0,2,1
12,2019,14,Home,CAR,W,20-40,109.1,20,34,58.8,313,9.2,2,0,1,1,8,8,8,0,0,0
13,2019,15,Away,SF,W,29-22,95,25,39,64.1,210,5.4,2,0,2,5,27,5.4,9,0,0,0
14,2019,16,Home,JAC,W,12-24,85.8,32,45,71.1,384,8.5,1,2,1,4,6,1.5,9,0,0,0
15,2019,17,Away,TB,W,28-22,83.2,30,51,58.8,313,6.1,1,0,6,2,0,0,1,0,1,1
