,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
2,2019,3,Home,MIA,W,6-31,91.4,19,32,59.4,246,7.7,2,1,1,2,7,3.5,8,1,0,0
3,2019,4,Away,NO,L,10-12,73.2,22,33,66.7,223,6.8,0,1,1,1,7,7,7,0,0,0
4,2019,5,Home,GB,L,34-24,83.8,27,44,61.4,463,10.5,2,3,3,4,27,6.8,14,0,0,0
5,2019,6,Away,NYJ,L,22-24,89.4,28,40,70,278,7,0,0,1,3,11,3.7,8,1,0,0
6,2019,7,Home,PHI,W,10-37,100.5,21,27,77.8,239,8.9,1,1,3,5,30,6,8,1,1,0
7,2019,9,Away,NYG,W,37-18,101.7,22,35,62.9,257,7.3,3,1,0,3,12,4,11,0,1,0
8,2019,10,Home,MIN,L,28-24,101.4,28,46,60.9,397,8.6,3,1,1,0,0,0,0,0,0,0
9,2019,11,Away,DET,W,35-27,116.6,29,46,63,444,9.7,3,0,1,6,18,3,9,0,0,0
10,2019,12,Away,NE,L,9-13,64.2,19,33,57.6,212,6.4,0,1,0,1,4,4,4,0,0,0
11,2019,13,Home,BUF,L,26-15,91.8,32,49,65.3,355,7.2,2,1,4,4,25,6.3,10,0,2,1
12,2019,14,Away,CHI,L,24-31,83.2,27,49,55.1,334,6.8,1,0,2,3,1,0.3,1,0,0,0
13,2019,15,Home,LAR,W,21-44,123.8,15,23,65.2,212,9.2,2,0,0,7,12,1.7,7,0,1,0
14,2019,16,Away,PHI,L,9-17,74.5,25,44,56.8,265,6,0,0,2,1,7,7,7,0,0,0
15,2019,17,Home,WAS,W,16-47,138,23,33,69.7,303,9.2,4,0,3,3,35,11.7,23,0,1,1
