,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
1,2016,2,Home,TEN,L,16-15,72.9,22,40,55,260,6.5,1,1,4,2,31,15.5,24,0,0,0
2,2016,3,Away,GB,L,27-34,112.3,28,41,68.3,385,9.4,3,1,3,2,11,5.5,7,0,0,0
3,2016,4,Away,CHI,L,14-17,56.8,23,36,63.9,213,5.9,0,2,2,2,17,8.5,15,0,0,0
4,2016,5,Home,PHI,W,23-24,135,19,25,76,180,7.2,3,0,4,6,16,2.7,14,0,1,1
5,2016,6,Home,LAR,W,28-31,139.8,23,31,74.2,270,8.7,4,0,1,5,14,2.8,7,0,0,0
6,2016,7,Home,WAS,W,17-20,103.5,18,29,62.1,266,9.2,1,0,3,2,32,16,18,0,1,0
7,2016,8,Away,HOU,L,13-20,89.5,27,41,65.9,240,5.9,1,0,1,0,0,0,0,0,0,0
8,2016,9,Away,MIN,W,22-16,87.6,23,36,63.9,219,6.1,2,1,1,0,0,0,0,0,0,0
9,2016,11,Home,JAC,W,19-26,97.8,24,33,72.7,278,8.4,0,0,3,2,0,0,1,0,0,0
10,2016,12,Home,MIN,W,13-16,82.5,23,40,57.5,232,5.8,1,0,2,4,30,7.5,15,0,0,0
11,2016,13,Away,NO,W,28-13,111.3,30,42,71.4,341,8.1,2,0,2,3,22,7.3,11,0,0,0
12,2016,14,Home,CHI,W,17-20,64.3,21,35,60,223,6.4,1,2,3,4,15,3.8,7,1,0,0
13,2016,15,Away,NYG,L,6-17,71.8,24,39,61.5,273,7,0,1,1,2,13,6.5,8,0,0,0
14,2016,16,Away,DAL,L,21-42,63.7,26,46,56.5,260,5.7,0,1,4,1,1,1,1,1,1,1
15,2016,17,Home,GB,L,31-24,96.3,26,41,63.4,347,8.5,2,1,2,0,0,0,0,0,0,0
0,2017,1,Home,ARI,W,23-35,113.1,29,41,70.7,292,7.1,4,1,1,2,14,7,15,0,0,0
1,2017,2,Away,NYG,W,24-10,117.6,15,21,71.4,122,5.8,2,0,3,3,23,7.7,13,0,1,1
2,2017,3,Home,ATL,L,30-26,80.2,25,45,55.6,264,5.9,1,0,2,2,19,9.5,11,0,0,0
3,2017,4,Away,MIN,W,14-7,81.2,19,31,61.3,209,6.7,0,0,6,3,-3,-1,-1,0,1,0
4,2017,5,Home,CAR,L,27-24,103.2,23,35,65.7,229,6.5,2,0,6,0,0,0,0,0,2,1
5,2017,6,Away,NO,L,38-52,62.3,25,52,48.1,312,6,3,3,5,2,4,2,3,0,2,2
6,2017,8,Home,PIT,L,20-15,91.2,27,45,60,423,9.4,0,0,2,1,11,11,11,0,0,0
7,2017,9,Away,GB,W,30-17,132.4,26,33,78.8,361,10.9,2,0,1,1,0,0,0,0,0,0
8,2017,10,Home,CLE,W,24-38,118.9,17,26,65.4,249,9.6,3,1,4,4,17,4.3,10,0,0,0
9,2017,11,Away,CHI,W,27-24,120.2,21,31,67.7,299,9.6,2,0,3,3,3,1,2,0,1,1
10,2017,12,Home,MIN,L,30-23,86.6,20,35,57.1,250,7.1,2,1,3,1,0,0,0,0,2,1
11,2017,13,Away,BAL,L,20-44,105.7,24,29,82.8,292,10.1,1,1,3,3,2,0.7,1,0,2,1
12,2017,14,Away,TB,W,24-21,91.4,36,44,81.8,381,8.7,1,2,0,0,0,0,0,0,0,0
13,2017,15,Home,CHI,W,10-20,115.3,25,33,75.8,237,7.2,2,0,4,1,-1,-1,-1,0,0,0
14,2017,16,Away,CIN,L,17-26,69.1,19,35,54.3,203,5.8,1,1,2,1,7,7,7,0,0,0
15,2017,17,Home,GB,W,11-35,140.4,20,29,69,323,11.1,3,0,2,2,2,1,3,0,0,0
0,2018,1,Home,NYJ,L,48-17,47.9,27,46,58.7,286,6.2,1,4,0,1,6,6,6,0,0,0
1,2018,2,Away,SF,L,27-30,101.7,34,53,64.2,347,6.5,3,0,2,1,8,8,8,0,1,1
2,2018,3,Home,NE,W,10-26,101.9,27,36,75,262,7.3,2,1,1,1,10,10,10,0,0,0
3,2018,4,Away,DAL,L,24-26,131.5,24,30,80,307,10.2,2,0,3,2,5,2.5,3,0,0,0
4,2018,5,Home,GB,W,23-31,101.9,14,26,53.8,183,7,2,0,3,1,-1,-1,-1,0,0,0
5,2018,7,Away,MIA,W,32-21,138.1,18,22,81.8,217,9.9,2,0,1,4,9,2.3,9,0,1,0
6,2018,8,Home,SEA,L,28-14,96.9,27,40,67.5,310,7.8,2,1,3,1,6,6,6,0,1,1
7,2018,9,Away,MIN,L,9-24,83,25,36,69.4,199,5.5,0,0,10,5,6,1.2,8,0,1,1
8,2018,10,Away,CHI,L,22-34,74.9,25,42,59.5,274,6.5,2,2,6,2,9,4.5,5,0,1,0
9,2018,11,Home,CAR,W,19-20,87.7,23,37,62.2,220,5.9,1,0,1,3,6,2,9,0,0,0
10,2018,12,Home,CHI,L,23-16,67.4,28,38,73.7,236,6.2,0,2,2,0,0,0,0,0,0,0
11,2018,13,Home,LAR,L,30-16,81,20,33,60.6,245,7.4,1,1,4,1,2,2,2,0,1,1
12,2018,14,Away,ARI,W,17-3,74.7,15,23,65.2,101,4.4,0,0,1,1,7,7,7,0,0,0
13,2018,15,Away,BUF,L,13-14,106.7,22,29,75.9,208,7.2,1,0,0,0,0,0,0,0,0,0
14,2018,16,Home,MIN,L,27-9,64.1,18,32,56.3,116,3.6,0,0,2,0,0,0,0,0,0,0
15,2018,17,Away,GB,W,31-0,109.6,20,32,62.5,266,8.3,2,0,1,2,-2,-1,-1,0,0,0
0,2019,1,Away,ARI,T,27-27,110,27,45,60,385,8.6,3,0,3,3,22,7.3,12,0,2,1
1,2019,2,Home,LAC,W,10-13,91.7,22,30,73.3,245,8.2,2,2,0,4,13,3.3,8,0,0,0
2,2019,3,Away,PHI,W,27-24,85.5,18,32,56.3,201,6.3,1,0,0,3,1,0.3,3,0,0,0
3,2019,4,Home,KC,L,34-30,118.6,21,34,61.8,291,8.6,3,0,4,2,18,9,11,0,1,1
4,2019,6,Away,GB,L,22-23,83.5,18,32,56.3,265,8.3,0,0,3,3,9,3,10,0,1,0
5,2019,7,Home,MIN,L,42-30,111.7,30,45,66.7,364,8.1,4,1,2,0,0,0,0,0,0,0
6,2019,8,Home,NYG,W,26-31,129.4,25,32,78.1,342,10.7,3,1,4,2,-3,-1.5,-1,0,0,0
7,2019,9,Away,OAK,L,24-31,110.4,26,41,63.4,406,9.9,3,1,2,3,6,2,4,0,1,1
8,2019,10,Away,CHI,L,13-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Home,DAL,L,35-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,WAS,L,16-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Home,CHI,L,24-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,MIN,L,7-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Home,TB,L,38-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,DEN,L,17-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Home,GB,L,23-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
