,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
3,2019,4,Away,HOU,W,16-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,CAR,W,27-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,TB,W,37-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,8,Away,SF,L,13-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,9,Away,CAR,W,20-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Away,GB,L,16-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,CAR,L,29-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,NO,L,31-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,CAR,L,29-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,ATL,L,20-40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,CAR,L,30-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,IND,L,6-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,CAR,L,42-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
