,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
15,2014,17,Away,PIT,L,17-27,83.7,27,38,71.1,244,6.4,2,2,3,3,8,2.7,5,0,0,0
0,2015,1,Away,OAK,W,33-13,115.9,25,34,73.5,269,7.9,2,0,0,4,1,0.3,3,0,0,0
1,2015,2,Home,SD,W,19-24,126.1,16,26,61.5,214,8.2,3,0,0,5,10,2,6,0,0,0
2,2015,3,Away,BAL,W,28-24,122.3,20,32,62.5,383,12,3,1,2,5,10,2,7,1,1,1
3,2015,4,Home,KC,W,21-36,127.1,17,24,70.8,321,13.4,1,0,0,3,16,5.3,8,0,0,0
4,2015,5,Home,SEA,W,24-27,95.9,30,44,68.2,331,7.5,2,1,4,7,18,2.6,6,1,0,0
5,2015,6,Away,BUF,W,34-21,118.6,22,33,66.7,243,7.4,3,0,0,3,-2,-0.7,0,0,1,0
6,2015,8,Away,PIT,W,16-10,64.7,23,38,60.5,231,6.1,1,2,3,6,4,0.7,5,0,1,0
7,2015,9,Home,CLE,W,10-31,139.8,21,27,77.8,234,8.7,3,0,2,6,5,0.8,6,0,0,0
8,2015,10,Home,HOU,L,10-6,61,22,38,57.9,197,5.2,0,1,4,4,31,7.8,11,0,0,0
9,2015,11,Away,ARI,L,31-34,99.8,22,39,56.4,315,8.1,2,0,4,8,34,4.3,12,0,2,1
10,2015,12,Home,STL,W,7-31,121.4,20,27,74.1,233,8.6,3,1,0,2,4,2,5,0,0,0
11,2015,13,Away,CLE,W,37-3,146.8,14,19,73.7,220,11.6,2,0,1,4,11,2.8,4,1,0,0
12,2015,14,Home,PIT,L,33-20,61.7,3,5,60,59,11.8,0,1,0,0,0,0,0,0,0,0
13,2015,15,Away,SF,W,24-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2015,16,Away,DEN,L,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Home,BAL,W,16-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2016,1,Away,NYJ,W,23-22,114,23,30,76.7,366,12.2,1,1,7,3,7,2.3,5,0,0,0
1,2016,2,Away,PIT,L,16-24,84.3,31,54,57.4,366,6.8,1,0,1,2,7,3.5,5,0,0,0
2,2016,3,Home,DEN,L,29-17,72.8,21,31,67.7,206,6.6,0,1,4,6,40,6.7,15,0,0,0
3,2016,4,Home,MIA,W,7-22,111.8,22,31,71,296,9.5,1,0,1,6,-12,-2,0,0,2,0
4,2016,5,Away,DAL,L,14-28,104.6,29,41,70.7,269,6.6,2,0,4,6,34,5.7,13,0,0,0
5,2016,6,Away,NE,L,17-35,103.4,21,31,67.7,254,8.2,1,0,2,2,17,8.5,15,1,0,0
6,2016,7,Home,CLE,W,17-31,128.3,19,28,67.9,308,11,2,0,3,0,0,0,0,0,0,0
7,2016,8,Home,WAS,T,27-27,81.8,27,42,64.3,284,6.8,1,1,3,4,21,5.3,14,1,1,1
8,2016,10,Away,NYG,L,20-21,74.5,16,29,55.2,204,7,1,1,3,1,15,15,15,0,0,0
9,2016,11,Home,BUF,L,16-12,57,24,43,55.8,207,4.8,1,2,1,4,10,2.5,7,1,1,0
10,2016,12,Away,BAL,L,14-19,78.7,26,48,54.2,283,5.9,1,0,3,3,14,4.7,12,0,4,2
11,2016,13,Home,PHI,W,14-32,130,23,31,74.2,332,10.7,2,0,0,2,9,4.5,10,0,0,0
12,2016,14,Away,CLE,W,23-10,112.2,20,28,71.4,180,6.4,2,0,4,2,17,8.5,9,0,1,0
13,2016,15,Home,PIT,L,24-20,60.3,16,27,59.3,157,5.8,0,1,1,1,1,1,1,1,0,0
14,2016,16,Away,HOU,L,10-12,84.2,28,41,68.3,268,6.5,1,1,3,0,0,0,0,0,0,0
15,2016,17,Home,BAL,W,10-27,101.2,18,28,64.3,226,8.1,1,0,1,4,4,1,5,0,0,0
0,2017,1,Home,BAL,L,20-0,28.4,16,31,51.6,170,5.5,0,4,5,1,2,2,2,0,1,1
1,2017,2,Home,HOU,L,13-9,76.4,20,35,57.1,224,6.4,0,0,3,2,5,2.5,3,0,0,0
2,2017,3,Away,GB,L,24-27,124.1,21,27,77.8,212,7.9,2,0,3,2,-2,-1,-1,0,0,0
3,2017,4,Away,CLE,W,31-7,146,25,30,83.3,286,9.5,4,0,3,4,29,7.3,12,0,1,1
4,2017,5,Home,BUF,W,16-20,77.1,22,36,61.1,328,9.1,1,2,1,5,2,0.4,6,0,0,0
5,2017,7,Away,PIT,L,14-29,63.2,17,30,56.7,140,4.7,2,2,4,3,8,2.7,8,0,0,0
6,2017,8,Home,IND,W,23-24,108.8,17,29,58.6,243,8.4,2,0,3,3,10,3.3,12,0,0,0
7,2017,9,Away,JAC,L,7-23,79.9,10,18,55.6,136,7.6,0,0,2,3,-1,-0.3,1,0,0,0
8,2017,10,Away,TEN,L,20-24,100.3,20,35,57.1,265,7.6,2,0,1,1,0,0,0,0,2,2
9,2017,11,Away,DEN,W,20-17,117.3,15,25,60,154,6.2,3,0,2,3,4,1.3,6,0,0,0
10,2017,12,Home,CLE,W,16-30,111.3,18,28,64.3,214,7.6,2,0,1,4,26,6.5,25,0,0,0
11,2017,13,Home,PIT,L,23-20,96.3,21,36,58.3,234,6.5,2,0,2,2,19,9.5,11,0,0,0
12,2017,14,Home,CHI,L,33-7,59.7,14,29,48.3,141,4.9,1,1,2,0,0,0,0,0,0,0
13,2017,15,Away,MIN,L,7-34,27.3,11,22,50,113,5.1,0,2,3,0,0,0,0,0,0,0
14,2017,16,Home,DET,W,17-26,79.1,27,41,65.9,238,5.8,1,1,3,3,-1,-0.3,1,0,0,0
15,2017,17,Away,BAL,W,31-27,89.4,23,44,52.3,222,5,3,0,1,2,-2,-1,-1,0,0,0
0,2018,1,Away,IND,W,34-23,109.7,21,28,75,243,8.7,2,1,2,2,8,4,7,0,0,0
1,2018,2,Home,BAL,W,23-34,107.7,24,42,57.1,265,6.3,4,0,0,0,0,0,0,0,0,0
2,2018,3,Away,CAR,L,21-31,64.8,29,46,63,352,7.7,2,4,2,0,0,0,0,0,0,0
3,2018,4,Away,ATL,W,37-36,109.5,29,41,70.7,337,8.2,3,1,3,2,13,6.5,11,0,0,0
4,2018,5,Home,MIA,W,17-27,89.3,20,30,66.7,248,8.3,1,1,2,4,10,2.5,7,0,0,0
5,2018,6,Home,PIT,L,28-21,92.3,26,42,61.9,229,5.5,2,0,3,0,0,0,0,0,0,0
6,2018,7,Away,KC,L,10-45,63.6,15,29,51.7,148,5.1,1,1,2,0,0,0,0,0,1,0
7,2018,8,Home,TB,W,34-37,107.5,21,34,61.8,280,8.2,2,0,2,3,10,3.3,8,0,0,0
8,2018,10,Home,NO,L,51-14,61,12,20,60,153,7.7,1,2,4,1,8,8,8,0,0,0
9,2018,11,Away,BAL,L,21-24,89,19,36,52.8,211,5.9,2,0,1,2,29,14.5,20,0,0,0
10,2018,12,Home,CLE,L,35-20,70.7,10,17,58.8,100,5.9,1,1,0,2,21,10.5,21,0,0,0
11,2018,13,Home,DEN,L,24-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,LAC,L,21-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Home,OAK,W,16-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,CLE,L,18-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,PIT,L,13-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,SEA,L,20-21,106.5,35,51,68.6,418,8.2,2,0,5,0,0,0,0,0,2,2
1,2019,2,Home,SF,L,41-17,90.5,26,42,61.9,311,7.4,2,1,4,2,2,1,2,0,1,0
2,2019,3,Away,BUF,L,17-21,63.4,20,36,55.6,250,6.9,1,2,2,1,1,1,1,1,0,0
3,2019,4,Away,PIT,L,3-27,57.4,21,37,56.8,171,4.6,0,1,8,3,8,2.7,4,0,2,1
4,2019,5,Home,ARI,L,26-23,107.6,27,38,71.1,262,6.9,2,0,1,2,5,2.5,5,0,1,0
5,2019,6,Away,BAL,L,17-23,61.4,21,39,53.8,235,6,0,1,2,1,2,2,2,1,0,0
6,2019,7,Home,JAC,L,27-17,50.1,22,43,51.2,276,6.4,1,3,2,4,33,8.3,17,1,0,0
7,2019,8,Away,LAR,L,10-24,86.1,32,52,61.5,329,6.3,1,0,5,1,4,4,4,0,0,0
8,2019,10,Home,BAL,L,49-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,OAK,L,10-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Home,PIT,L,16-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Home,NYJ,W,6-22,88,22,37,59.5,243,6.6,1,0,1,5,-4,-0.8,2,0,0,0
12,2019,14,Away,CLE,L,19-27,68.1,22,38,57.9,262,6.9,0,1,2,3,11,3.7,6,0,0,0
13,2019,15,Home,NE,L,34-13,39.2,17,31,54.8,151,4.9,1,4,0,2,1,0.5,2,0,0,0
14,2019,16,Away,MIA,L,35-38,104.5,33,56,58.9,396,7.1,4,0,4,0,0,0,0,0,1,1
15,2019,17,Home,CLE,W,23-33,75,16,28,57.1,190,6.8,1,1,1,8,10,1.3,7,1,1,0
