,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
13,2018,15,Away,NYJ,W,29-22,134.2,22,28,78.6,294,10.5,2,0,6,4,26,6.5,24,0,0,0
14,2018,16,Away,PHI,L,30-32,114.5,29,40,72.5,339,8.5,2,0,4,8,49,6.1,12,2,1,1
15,2018,17,Home,JAC,W,3-20,89.5,25,35,71.4,234,6.7,0,0,6,13,66,5.1,16,1,0,0
0,2019,1,Away,NO,L,28-30,114.3,20,30,66.7,268,8.9,3,1,6,4,40,10,21,1,0,0
1,2019,2,Home,JAC,W,12-13,70.9,16,29,55.2,159,5.5,0,0,4,4,5,1.3,4,1,2,0
2,2019,3,Away,LAC,W,27-20,135.8,25,34,73.5,351,10.3,3,0,2,7,18,2.6,15,0,1,1
3,2019,4,Home,CAR,L,16-10,75.3,21,33,63.6,160,4.8,0,0,6,3,12,4,10,1,1,1
4,2019,5,Home,ATL,W,32-53,158.3,28,33,84.8,426,12.9,5,0,0,4,47,11.8,30,0,2,0
5,2019,6,Away,KC,W,31-24,77.5,30,42,71.4,280,6.7,1,2,0,10,42,4.2,10,2,0,0
6,2019,7,Away,IND,L,23-30,81.5,23,34,67.6,308,9.1,1,2,3,3,32,10.7,19,0,0,0
7,2019,8,Home,OAK,W,24-27,115.2,27,39,69.2,279,7.2,3,0,3,10,46,4.6,12,0,0,0
8,2019,9,Away,JAC,W,26-3,120.4,22,28,78.6,201,7.2,2,0,1,7,37,5.3,13,0,0,0
9,2019,11,Away,BAL,L,7-41,63.7,18,29,62.1,169,5.8,0,1,6,3,12,4,9,0,1,1
10,2019,12,Home,IND,W,17-20,104.6,19,30,63.3,298,9.9,2,1,1,3,10,3.3,6,0,1,0
11,2019,13,Home,NE,W,22-28,140.7,18,25,72,234,9.4,3,0,3,4,-1,-0.2,2,0,0,0
12,2019,14,Home,DEN,L,38-24,63.1,28,50,56,292,5.8,1,2,3,6,44,7.3,16,2,0,0
13,2019,15,Away,TEN,W,24-21,92.1,19,27,70.4,243,9,2,2,1,7,32,4.6,12,0,1,0
14,2019,16,Away,TB,W,23-20,62.5,19,32,59.4,184,5.8,0,1,5,7,37,5.3,19,0,1,0
15,2019,17,Home,TEN,L,35-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
