,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
11,2017,13,Home,NE,L,23-3,35.6,9,18,50,65,3.6,0,1,3,3,32,10.7,18,0,0,0
12,2017,14,Away,BUF,W,7-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2017,15,Home,MIA,W,16-24,94.6,17,29,58.6,224,7.7,1,0,2,6,42,7,17,1,0,0
14,2017,16,Away,NE,L,16-37,78.9,21,38,55.3,281,7.4,0,0,6,3,16,5.3,6,0,1,0
15,2017,17,Away,MIA,W,22-16,104.6,19,27,70.4,204,7.6,1,0,4,6,35,5.8,18,0,0,0
0,2018,1,Home,PIT,T,21-21,51.8,15,40,37.5,197,4.9,1,1,7,8,77,9.6,24,1,1,0
1,2018,2,Away,NO,L,18-21,94.6,22,30,73.3,246,8.2,1,1,3,4,26,6.5,8,0,2,0
2,2018,3,Home,NYJ,W,17-21,39.6,4,14,28.6,19,1.4,0,0,3,4,22,5.5,22,0,0,0
3,2018,4,Away,OAK,L,42-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,CLE,W,9-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,6,Away,CLE,L,38-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,7,Away,TB,L,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,8,Away,PIT,L,18-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,9,Home,KC,L,37-21,112.5,1,1,100,11,11,0,0,0,0,0,0,0,0,0,0
9,2018,10,Away,CLE,W,16-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,CIN,W,35-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,HOU,L,13-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,CLE,W,20-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,DEN,W,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,CLE,W,18-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,BAL,L,24-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Home,IND,W,24-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Away,DET,L,10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Home,HOU,L,27-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
