,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
15,2016,17,Home,GB,L,31-24,20,69,3.5,15,1,4,5,41,10.3,16,0,0,0
0,2017,1,Away,DET,W,23-35,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,NYG,W,24-10,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Home,ATL,L,30-26,3,5,1.7,3,0,0,0,0,0,0,0,0,0
3,2017,4,Away,MIN,W,14-7,3,0,0,2,0,0,0,0,0,0,0,0,0
4,2017,5,Home,CAR,L,27-24,3,11,3.7,14,1,0,0,0,0,0,0,0,0
5,2017,6,Away,NO,L,38-52,1,0,0,0,0,0,1,0,0,0,0,0,0
6,2017,8,Away,DET,L,20-15,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2017,9,Away,GB,W,30-17,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2017,10,Away,DET,W,24-38,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,11,Away,CHI,W,27-24,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2017,12,Home,MIN,L,30-23,1,6,6,6,0,0,0,0,0,0,0,0,0
11,2017,13,Away,BAL,L,20-44,1,4,4,4,0,0,0,0,0,0,0,0,0
12,2017,14,Away,TB,W,24-21,2,0,0,1,0,0,0,0,0,0,0,0,0
13,2017,15,Away,DET,W,10-20,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Away,CIN,L,17-26,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Away,DET,W,11-35,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Away,DET,L,48-17,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,SF,L,27-30,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,DET,W,10-26,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,DAL,L,24-26,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,DET,W,23-31,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,7,Away,MIA,W,32-21,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Away,DET,L,28-14,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,9,Away,MIN,L,9-24,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Away,CHI,L,22-34,1,12,12,12,0,0,0,0,0,0,0,0,0
9,2018,11,Home,CAR,W,19-20,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Home,CHI,L,23-16,2,9,4.5,8,0,1,1,4,4,4,0,0,0
11,2018,13,Home,LAR,L,30-16,1,7,7,7,0,0,0,0,0,0,0,0,0
12,2018,14,Away,ARI,W,17-3,12,54,4.5,14,1,0,0,0,0,0,0,0,0
13,2018,15,Away,BUF,L,13-14,10,45,4.5,17,1,3,4,0,0,5,0,0,0
14,2018,16,Home,MIN,L,27-9,8,45,5.6,29,0,2,3,22,11,11,0,0,0
15,2018,17,Away,GB,W,31-0,21,93,4.4,13,1,1,2,30,30,30,0,0,0
0,2019,1,Away,ARI,T,27-27,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,7,Away,CHI,W,36-25,1,1,1,1,0,1,2,6,6,6,0,0,0
2,2019,8,Away,NO,W,9-31,1,0,0,0,0,1,1,13,13,13,0,0,0
3,2019,9,Home,SF,W,28-25,1,-3,-3,-3,0,0,0,0,0,0,0,0,0
4,2019,10,Away,TB,W,27-30,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,14,Away,NYJ,W,21-22,0,0,0,0,0,0,0,0,0,0,0,0,0
