,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
11,2018,13,Home,NYJ,W,22-26,10,40,4,12,1,2,2,5,2.5,4,0,0,0
12,2018,14,Home,JAC,W,9-30,17,238,14,99,4,0,0,0,0,0,0,0,0
13,2018,15,Away,NYG,W,17-0,33,170,5.2,22,2,1,1,0,0,0,0,0,0
14,2018,16,Home,WAS,W,16-25,21,84,4,18,1,1,1,8,8,8,0,0,0
15,2018,17,Home,IND,L,33-17,16,93,5.8,33,0,1,1,13,13,13,0,0,0
0,2019,1,Away,CLE,W,43-13,19,84,4.4,18,1,1,2,75,75,75,1,0,0
1,2019,2,Home,IND,L,19-17,15,82,5.5,18,1,2,3,12,6,9,0,1,0
2,2019,3,Away,JAC,L,7-20,17,44,2.6,11,1,1,2,2,2,2,0,0,0
3,2019,4,Away,ATL,W,24-10,27,100,3.7,16,0,1,1,8,8,8,0,1,0
4,2019,5,Home,BUF,L,14-7,20,78,3.9,24,1,0,0,0,0,0,0,0,0
5,2019,6,Away,DEN,L,0-16,15,28,1.9,6,0,1,3,5,5,5,0,0,0
6,2019,7,Home,LAC,W,20-23,22,90,4.1,12,1,1,1,18,18,18,0,0,0
7,2019,8,Home,TB,W,23-27,16,75,4.7,34,0,1,1,8,8,8,0,1,1
8,2019,9,Away,CAR,L,20-30,13,63,4.8,12,1,3,3,36,12,23,1,0,0
9,2019,10,Home,KC,W,32-35,23,188,8.2,68,2,2,2,3,1.5,6,0,0,0
10,2019,12,Home,JAC,W,20-42,19,159,8.4,74,2,1,1,16,16,16,0,1,1
11,2019,13,Away,IND,W,31-17,26,149,5.7,34,1,3,3,17,5.7,9,0,1,1
12,2019,14,Away,OAK,W,42-21,18,103,5.7,24,2,1,1,6,6,6,0,0,0
13,2019,15,Home,HOU,L,24-21,21,86,4.1,23,0,0,1,0,0,0,0,0,0
14,2019,16,Home,NO,L,38-28,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,HOU,W,35-14,32,211,6.6,53,3,0,0,0,0,0,0,0,0
