,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
14,2016,16,Away,PHI,W,19-24,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,PHI,W,13-27,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,WAS,W,30-17,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,KC,L,20-27,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,PHI,W,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Away,LAC,W,26-24,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2017,5,Home,ARI,W,7-34,5,23,4.6,16,0,0,0,0,0,0,0,0,0
5,2017,6,Away,CAR,W,28-23,5,7,1.4,6,0,1,2,9,9,9,0,1,0
6,2017,7,Home,WAS,W,24-34,2,4,2,2,0,0,0,0,0,0,0,0,0
7,2017,8,Home,SF,W,10-33,0,0,0,0,0,2,2,11,5.5,7,0,0,0
8,2017,9,Home,DEN,W,23-51,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2017,11,Away,DAL,W,37-9,1,4,4,4,1,1,1,22,22,22,0,0,0
10,2017,12,Home,CHI,W,3-31,0,0,0,0,0,0,1,0,0,0,0,0,0
11,2017,13,Away,SEA,L,10-24,0,0,0,0,0,0,1,0,0,0,0,0,0
12,2017,14,Away,LAR,W,43-35,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Away,NYG,W,34-29,2,21,10.5,18,0,0,0,0,0,0,0,0,0
14,2017,16,Home,OAK,W,10-19,0,0,0,0,0,0,0,0,0,0,0,1,0
15,2017,17,Home,DAL,L,6-0,1,-2,-2,-2,0,1,1,14,14,14,0,1,0
0,2018,4,Home,MIA,W,7-38,3,11,3.7,11,0,0,0,0,0,0,0,0,0
1,2018,6,Home,KC,W,40-43,3,16,5.3,10,0,0,0,0,0,0,0,0,0
2,2018,7,Away,CHI,W,38-31,10,36,3.6,7,0,0,0,0,0,0,0,0,0
3,2018,8,Away,BUF,W,25-6,2,4,2,2,0,0,0,0,0,0,0,0,0
4,2018,9,Home,GB,W,17-31,1,4,4,4,0,0,0,0,0,0,0,0,0
5,2018,13,Away,TB,W,17-24,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2018,14,Away,CLE,W,20-26,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,15,Home,NO,W,12-9,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2018,16,Home,ATL,W,24-10,0,0,0,0,0,1,1,3,3,3,0,0,0
0,2019,1,Away,MIN,L,12-28,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Home,PHI,W,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Away,IND,L,24-27,0,0,0,0,0,1,1,4,4,4,0,0,0
3,2019,4,Away,ATL,L,24-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,HOU,L,32-53,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,ARI,L,33-34,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2019,7,Home,LAR,L,37-10,0,0,0,0,0,0,1,0,0,0,0,0,0
7,2019,8,Home,SEA,L,27-20,1,1,1,1,0,0,0,0,0,0,0,0,0
8,2019,10,Away,NO,W,26-9,1,12,12,12,0,0,0,0,0,0,0,0,0
9,2019,11,Away,CAR,W,29-3,2,15,7.5,9,0,0,0,0,0,0,0,2,0
10,2019,12,Home,TB,L,35-22,0,0,0,0,0,2,2,8,4,5,0,0,0
11,2019,13,Home,NO,L,26-18,0,0,0,0,0,2,2,6,3,13,0,0,0
12,2019,14,Home,CAR,W,20-40,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2019,15,Away,SF,W,29-22,0,0,0,0,0,1,2,4,4,4,0,1,1
14,2019,16,Home,JAC,W,12-24,0,0,0,0,0,0,0,0,0,0,0,1,0
15,2019,17,Away,TB,W,28-22,0,0,0,0,0,0,0,0,0,0,0,0,0
