,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
6,2019,7,Home,SF,L,9-0,20,81,4.1,15,0,0,0,0,0,0,0,1,1
7,2019,8,Away,MIN,L,9-19,14,76,5.4,29,0,2,2,27,13.5,21,0,0,0
8,2019,9,Away,BUF,L,9-24,18,108,6,28,0,1,1,22,22,22,0,0,0
9,2019,11,Home,NYJ,L,34-17,9,25,2.8,8,0,2,2,5,2.5,6,0,0,0
10,2019,12,Home,DET,W,16-19,10,27,2.7,7,0,1,1,22,22,22,0,0,0
11,2019,13,Away,CAR,W,29-21,13,99,7.6,22,1,0,1,0,0,0,0,0,0
12,2019,14,Away,GB,L,15-20,20,76,3.8,13,1,0,0,0,0,0,0,1,0
13,2019,15,Home,PHI,L,37-27,16,66,4.1,14,1,3,3,25,8.3,10,0,0,0
14,2019,16,Home,NYG,L,41-35,15,36,2.4,17,1,2,2,19,9.5,17,0,0,0
15,2019,17,Away,DAL,L,16-47,13,78,6,32,0,1,4,0,0,0,0,1,1
