,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
3,2018,4,Away,NE,L,7-38,3,3,1,5,0,1,2,13,13,13,0,0,0
4,2018,5,Away,CIN,L,17-27,6,46,7.7,25,0,7,11,69,9.9,22,1,0,0
5,2018,6,Home,CHI,W,28-31,13,57,4.4,12,0,4,6,21,5.3,15,0,1,1
6,2018,7,Home,DET,L,32-21,6,72,12,54,1,4,8,15,3.8,5,0,0,0
7,2018,8,Away,HOU,L,23-42,12,58,4.8,12,1,2,2,37,18.5,28,1,0,0
8,2018,9,Home,NYJ,W,6-13,3,9,3,5,0,4,6,26,6.5,9,0,0,0
9,2018,10,Away,GB,L,12-31,8,27,3.4,6,0,2,2,11,5.5,8,0,0,0
10,2018,12,Away,IND,L,24-27,8,32,4,14,1,5,6,64,12.8,33,1,0,0
11,2018,13,Home,BUF,W,17-21,7,31,4.4,20,0,2,4,13,6.5,10,1,0,0
12,2018,14,Home,NE,W,33-34,6,24,4,11,0,1,1,55,55,52,1,0,0
13,2018,15,Away,MIN,L,17-41,1,6,6,6,0,3,3,28,9.3,13,0,0,0
14,2018,16,Home,JAC,L,17-7,6,23,3.8,9,0,4,5,31,7.8,14,0,0,0
15,2018,17,Away,BUF,L,17-42,11,43,3.9,9,0,5,5,52,10.4,19,0,1,0
0,2019,1,Home,BAL,W,59-10,4,12,3,9,0,2,3,15,7.5,10,0,0,0
1,2019,2,Home,NE,W,43-0,6,19,3.2,9,0,5,6,29,5.8,10,0,0,0
2,2019,3,Away,DAL,W,6-31,12,38,3.2,8,0,3,6,34,11.3,19,0,1,1
3,2019,4,Home,LAC,W,30-10,9,44,4.9,10,0,3,5,29,9.7,19,0,1,0
4,2019,6,Home,WAS,W,17-16,10,40,4,9,0,6,9,30,5,9,0,0,0
5,2019,7,Away,BUF,W,21-31,6,21,3.5,11,0,3,4,37,12.3,26,0,0,0
6,2019,9,Home,SF,W,28-25,15,110,7.3,36,1,4,4,52,13,21,0,0,0
7,2019,10,Away,TB,W,27-30,10,35,3.5,17,0,6,7,6,1,4,0,0,0
8,2019,11,Away,SF,W,26-36,16,67,4.2,12,0,6,7,13,2.2,9,0,0,0
9,2019,13,Home,LAR,W,34-7,13,31,2.4,9,0,2,5,20,10,15,0,0,0
10,2019,14,Home,PIT,W,23-17,11,37,3.4,10,0,3,3,30,10,18,0,0,0
11,2019,15,Home,CLE,W,24-38,22,137,6.2,21,4,1,1,9,9,9,0,0,0
12,2019,16,Away,SEA,W,27-13,24,166,6.9,80,2,3,4,18,6,9,0,0,0
13,2019,17,Away,LAR,W,24-31,12,60,5,24,1,3,4,23,7.7,11,0,0,0
