,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
14,2015,16,Home,SD,W,20-23,19,79,4.2,22,1,5,5,38,7.6,14,0,0,0
15,2015,17,Away,KC,L,17-23,11,31,2.8,9,0,4,6,25,6.3,11,0,0,0
0,2016,1,Away,NO,W,35-34,14,59,4.2,10,1,1,2,13,13,13,0,0,0
1,2016,2,Home,ATL,L,35-28,8,57,7.1,18,1,6,6,44,7.3,11,0,0,0
2,2016,3,Away,TEN,W,17-10,10,37,3.7,22,1,1,1,1,1,1,0,0,0
3,2016,4,Away,BAL,W,28-27,8,19,2.4,4,0,2,2,5,2.5,4,0,0,0
4,2016,5,Away,OAK,W,31-34,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2016,6,Away,OAK,L,26-10,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,7,Away,JAC,W,33-16,18,59,3.3,10,2,2,5,4,2,6,0,0,0
7,2016,8,Away,TB,W,30-24,11,48,4.4,19,0,5,7,23,4.6,12,0,0,0
8,2016,9,Home,DEN,W,20-30,20,114,5.7,42,3,1,1,13,13,13,0,0,0
9,2016,11,Home,HOU,W,20-27,12,33,2.8,6,0,5,5,59,11.8,39,0,0,0
10,2016,12,Home,CAR,W,32-35,19,45,2.4,7,1,3,4,43,14.3,32,0,0,0
11,2016,13,Home,BUF,W,24-38,20,82,4.1,22,2,3,5,23,7.7,10,0,0,0
12,2016,14,Away,KC,L,13-21,22,103,4.7,12,1,0,1,0,0,0,0,0,0
13,2016,15,Away,SD,W,19-16,13,81,6.2,33,0,1,1,11,11,11,0,2,1
14,2016,16,Home,IND,W,25-33,15,40,2.7,8,0,2,2,11,5.5,11,0,0,0
15,2016,17,Away,DEN,L,6-24,5,11,2.2,5,0,1,1,14,14,14,0,0,0
0,2017,1,Home,NO,W,19-29,2,6,3,3,0,0,0,0,0,0,0,1,0
1,2017,2,Away,PIT,L,9-26,3,6,2,4,0,0,0,0,0,0,0,0,0
2,2017,3,Home,TB,W,17-34,2,5,2.5,3,0,0,0,0,0,0,0,0,0
3,2017,4,Home,DET,L,14-7,7,21,3,5,0,2,2,8,4,6,0,0,0
4,2017,5,Away,CHI,W,20-17,12,31,2.6,8,0,2,2,12,6,9,0,0,0
5,2017,6,Home,GB,W,10-23,15,28,1.9,10,0,1,1,10,10,10,0,0,0
6,2017,7,Home,BAL,W,16-24,18,113,6.3,35,1,0,0,0,0,0,0,0,0
7,2017,8,Away,CLE,W,33-16,19,39,2.1,10,0,1,1,8,8,8,0,0,0
8,2017,10,Away,WAS,W,38-30,17,68,4,14,1,0,0,0,0,0,0,0,0
9,2017,11,Home,LAR,W,7-24,15,95,6.3,34,2,1,2,1,1,1,0,0,0
10,2017,12,Away,DET,W,30-23,20,84,4.2,46,1,0,1,0,0,0,0,0,0
11,2017,13,Away,ATL,W,14-9,16,76,4.8,30,0,3,3,21,7,12,0,0,0
12,2017,14,Away,CAR,L,24-31,9,14,1.6,11,0,2,2,6,3,4,0,0,0
13,2017,15,Home,CIN,W,7-34,20,76,3.8,14,1,1,1,28,28,28,0,0,0
14,2017,16,Away,GB,W,16-0,21,69,3.3,14,0,1,1,6,6,6,0,0,0
15,2017,17,Home,CHI,W,10-23,20,111,5.6,22,2,1,1,3,3,3,0,0,0
0,2018,1,Home,SF,W,16-24,11,42,3.8,9,0,0,0,0,0,0,0,0,0
1,2018,2,Away,GB,T,29-29,4,19,4.8,9,0,0,0,0,0,0,0,0,0
2,2018,3,Home,BUF,L,27-6,2,1,0.5,2,0,5,7,30,6,12,0,0,0
3,2018,4,Away,LAR,L,31-38,2,2,1,2,0,2,2,16,8,9,0,0,0
4,2018,5,Away,PHI,W,23-21,11,42,3.8,12,0,2,2,14,7,8,0,0,0
5,2018,6,Home,ARI,W,17-27,24,155,6.5,34,1,1,2,3,3,3,0,0,0
6,2018,7,Away,NYJ,W,37-17,15,69,4.6,38,2,2,2,14,7,7,0,0,0
7,2018,8,Home,NO,L,30-20,13,56,4.3,12,1,5,6,39,7.8,13,0,0,0
8,2018,9,Home,DET,W,9-24,10,31,3.1,9,1,1,1,16,16,16,0,0,0
9,2018,11,Away,CHI,L,20-25,4,5,1.3,6,0,0,0,0,0,0,0,0,0
10,2018,12,Home,GB,W,17-24,11,33,3,8,0,0,0,0,0,0,0,0,0
11,2018,13,Away,NE,L,10-24,4,11,2.8,5,0,2,2,3,1.5,2,0,0,0
12,2018,14,Away,SEA,L,7-21,3,4,1.3,2,0,0,0,0,0,0,0,0,0
13,2018,15,Home,MIA,W,17-41,15,68,4.5,18,1,0,0,0,0,0,0,0,0
14,2018,16,Away,DET,W,27-9,9,22,2.4,11,0,2,2,6,3,4,0,0,0
15,2018,17,Home,CHI,L,24-10,2,18,9,20,0,0,0,0,0,0,0,0,0
0,2019,1,Home,HOU,W,28-30,6,43,7.2,30,1,2,3,4,2,3,0,0,0
1,2019,2,Away,LAR,L,9-27,5,7,1.4,4,0,1,1,16,16,16,0,0,0
2,2019,3,Away,SEA,W,33-27,2,2,1,2,0,0,0,0,0,0,0,0,0
3,2019,4,Home,DAL,W,10-12,4,14,3.5,5,0,1,1,6,6,6,0,0,0
4,2019,5,Home,TB,W,24-31,7,28,4,12,0,2,2,6,3,4,0,0,0
5,2019,6,Away,JAC,W,13-6,8,44,5.5,15,0,3,3,35,11.7,17,0,0,0
6,2019,7,Away,CHI,W,36-25,27,119,4.4,17,2,5,6,31,6.2,12,0,0,0
7,2019,8,Home,ARI,W,9-31,21,102,4.9,28,1,9,12,55,6.1,15,1,0,0
8,2019,10,Home,ATL,L,26-9,5,12,2.4,6,0,2,2,7,3.5,6,0,0,0
9,2019,11,Away,TB,W,34-17,10,27,2.7,12,0,2,3,5,2.5,3,0,0,0
10,2019,12,Home,CAR,W,31-34,7,64,9.1,26,1,0,0,0,0,0,0,0,0
11,2019,13,Away,ATL,W,26-18,4,2,0.5,1,0,0,0,0,0,0,0,0,0
12,2019,14,Home,SF,L,48-46,7,69,9.9,18,0,2,3,25,12.5,30,0,0,0
13,2019,15,Home,IND,W,7-34,9,29,3.2,8,0,2,3,20,10,10,0,0,0
14,2019,16,Away,TEN,W,38-28,7,14,2,5,0,2,3,11,5.5,7,0,0,0
15,2019,17,Away,CAR,W,42-10,17,61,3.6,13,0,1,1,14,14,14,0,0,0
