,Year,Week,H/A,Opp,Result,Score,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Rec,Tgt,Re-Yds,Re-Y/R,Re-Lg,Re-TD,Fum,FumL
8,2018,9,Away,CLE,W,37-21,2,12,6,11,0,4,5,69,17.3,25,0,0,0
9,2018,10,Home,ARI,W,14-26,2,6,3,3,1,1,1,7,7,7,0,0,0
10,2018,11,Away,LAR,L,51-54,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,13,Away,OAK,W,40-33,14,47,3.4,17,1,1,1,5,5,5,0,0,0
12,2018,14,Home,BAL,W,24-27,15,75,5,13,0,5,5,54,10.8,31,0,0,0
13,2018,15,Home,LAC,L,29-28,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,SEA,L,31-38,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Home,OAK,W,3-35,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,14,Away,NE,W,23-16,5,11,2.2,6,0,1,2,-9,-9,-9,0,1,0
1,2019,15,Home,DEN,W,3-23,7,26,3.7,5,0,2,2,9,4.5,6,0,0,0
2,2019,16,Away,CHI,W,26-3,5,14,2.8,5,0,2,3,22,11,18,0,0,0
