,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
7,2014,8,Away,NO,L,23-44,5,7,126,25.2,70,1,0,0,0,0,0,0,0
8,2014,10,Home,CHI,W,14-55,4,6,72,18,29,1,0,0,0,0,0,1,1
9,2014,11,Home,PHI,W,20-53,10,13,129,12.9,22,0,0,0,0,0,0,0,0
10,2014,12,Away,MIN,W,24-21,4,5,58,14.5,29,0,0,0,0,0,0,0,0
11,2014,13,Home,NE,W,21-26,7,11,85,12.1,33,0,2,8,4,6,0,0,0
12,2014,14,Home,ATL,W,37-43,4,5,58,14.5,23,0,1,-1,-1,-1,0,0,0
13,2014,15,Away,BUF,L,13-21,7,13,96,13.7,20,0,2,15,7.5,12,0,0,0
14,2014,16,Away,TB,W,20-3,11,14,131,11.9,30,0,0,0,0,0,0,1,0
15,2014,17,Home,DET,W,20-30,4,5,80,20,34,2,2,6,3,6,0,1,1
0,2015,1,Away,CHI,W,31-23,5,5,38,7.6,10,1,0,0,0,0,0,0,0
1,2015,2,Home,SEA,W,17-27,8,11,116,14.5,25,0,0,0,0,0,0,0,0
2,2015,3,Home,KC,W,28-38,7,12,91,13,29,3,1,12,12,12,0,0,0
3,2015,4,Away,SF,W,17-3,5,8,44,8.8,19,0,0,0,0,0,0,0,0
4,2015,5,Home,STL,W,10-24,3,6,23,7.7,10,0,0,0,0,0,0,0,0
5,2015,6,Home,SD,W,20-27,2,5,38,19,26,0,0,0,0,0,0,0,0
6,2015,8,Away,DEN,L,10-29,6,9,27,4.5,17,0,1,10,10,10,0,0,0
7,2015,9,Away,CAR,L,29-37,4,12,99,24.8,53,1,0,0,0,0,0,0,0
8,2015,10,Home,DET,L,18-16,5,10,53,10.6,20,0,1,-3,-3,-3,0,0,0
9,2015,11,Away,MIN,W,30-13,2,9,24,12,14,1,0,0,0,0,0,0,0
10,2015,12,Home,CHI,L,17-13,6,7,74,12.3,32,0,0,0,0,0,0,1,0
11,2015,13,Away,DET,W,27-23,4,5,29,7.3,16,0,1,-1,-1,-1,0,0,0
12,2015,14,Home,DAL,W,7-28,8,12,81,10.1,17,0,3,9,3,8,0,0,0
13,2015,15,Away,OAK,W,30-20,5,7,40,8,23,0,4,18,4.5,6,0,0,0
14,2015,16,Away,ARI,L,8-38,3,3,15,5,8,0,1,2,2,2,0,0,0
15,2015,17,Home,MIN,L,20-13,6,8,37,6.2,17,0,1,3,3,3,0,0,0
0,2016,1,Away,JAC,W,27-23,6,8,57,9.5,32,0,3,11,3.7,6,0,0,0
1,2016,2,Away,MIN,L,14-17,5,7,42,8.4,14,0,1,1,1,1,0,0,0
2,2016,3,Home,DET,W,27-34,1,3,33,33,33,0,0,0,0,0,0,0,0
3,2016,5,Home,NYG,W,16-23,9,11,108,12,21,0,1,0,0,0,0,0,0
4,2016,6,Home,DAL,L,30-16,7,11,53,7.6,17,1,0,0,0,0,0,0,0
5,2016,7,Home,CHI,W,10-26,11,15,95,8.6,25,1,5,21,4.2,14,0,0,0
6,2016,8,Away,ATL,L,32-33,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2016,9,Home,IND,L,31-26,2,2,14,7,11,1,0,0,0,0,0,0,0
8,2016,10,Away,TEN,L,25-47,4,8,31,7.8,11,0,0,0,0,0,0,0,0
9,2016,11,Away,WAS,L,24-42,3,5,84,28,47,0,0,0,0,0,0,0,0
10,2016,12,Away,PHI,W,27-13,6,7,41,6.8,12,0,0,0,0,0,0,1,0
11,2016,13,Home,HOU,W,13-21,3,3,19,6.3,9,1,0,0,0,0,0,0,0
12,2016,14,Home,SEA,W,10-38,3,3,33,11,25,0,0,0,0,0,0,0,0
13,2016,15,Away,CHI,W,30-27,0,1,0,0,0,0,0,0,0,0,0,0,0
14,2016,16,Away,GB,W,25-38,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,DET,W,31-24,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Home,SEA,W,9-17,9,13,85,9.4,29,0,0,0,0,0,0,0,0
1,2017,2,Away,ATL,L,23-34,6,9,60,10,18,0,1,10,10,10,0,0,0
2,2017,3,Away,GB,W,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Home,CHI,W,14-35,4,4,44,11,26,1,0,0,0,0,0,0,0
4,2017,5,Away,DAL,W,35-31,4,5,29,7.3,13,0,0,0,0,0,0,0,0
5,2017,6,Away,MIN,L,10-23,3,3,28,9.3,14,0,0,0,0,0,0,0,0
6,2017,7,Home,NO,L,26-17,2,4,15,7.5,14,0,0,0,0,0,0,1,0
7,2017,9,Home,DET,L,30-17,5,5,58,11.6,46,0,1,1,1,1,0,0,0
8,2017,10,Away,CHI,W,23-16,3,4,52,17.3,38,0,4,8,2,6,0,0,0
9,2017,11,Home,BAL,L,23-0,3,6,34,11.3,18,0,1,0,0,0,0,0,0
10,2017,12,Away,PIT,L,28-31,4,4,58,14.5,39,1,0,0,0,0,0,0,0
11,2017,13,Home,TB,W,20-26,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2017,14,Away,CLE,W,27-21,8,8,39,4.9,16,0,0,0,0,0,0,0,0
13,2017,15,Away,CAR,L,24-31,7,14,84,12,33,1,0,0,0,0,0,0,0
14,2017,16,Home,MIN,L,16-0,4,7,22,5.5,10,0,1,-6,-6,-6,0,0,0
15,2017,17,Away,DET,L,11-35,4,6,45,11.3,17,1,1,4,4,4,0,0,0
0,2018,1,Home,CHI,W,23-24,9,10,142,15.8,75,1,0,0,0,0,0,0,0
1,2018,2,Home,MIN,T,29-29,4,6,30,7.5,14,0,0,0,0,0,0,1,0
2,2018,3,Away,WAS,L,17-31,4,11,22,5.5,11,0,0,0,0,0,0,1,1
3,2018,4,Away,GB,W,0-22,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,DET,L,23-31,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,6,Away,GB,W,30-33,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Away,LAR,L,27-29,4,5,40,10,18,0,0,0,0,0,0,0,0
7,2018,9,Away,NE,L,17-31,5,6,24,4.8,9,0,0,0,0,0,0,0,0
8,2018,10,Away,GB,W,12-31,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,11,Away,SEA,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,MIN,L,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Home,ARI,L,20-17,3,5,25,8.3,9,0,0,0,0,0,0,0,0
12,2018,14,Home,ATL,W,20-34,5,6,43,8.6,24,1,0,0,0,0,0,0,0
13,2018,15,Away,CHI,L,17-24,3,7,30,10,16,0,0,0,0,0,0,0,0
14,2018,16,Away,NYJ,W,44-38,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Home,DET,L,31-0,1,5,27,27,27,0,0,0,0,0,0,0,0
0,2019,1,Home,NYG,W,17-35,4,5,69,17.3,25,1,0,0,0,0,0,0,0
1,2019,2,Away,WAS,W,31-21,5,6,24,4.8,9,0,2,11,5.5,7,0,0,0
2,2019,3,Home,MIA,W,6-31,2,4,23,11.5,20,0,0,0,0,0,0,0,0
3,2019,4,Away,NO,L,10-12,3,6,41,13.7,32,0,0,0,0,0,0,0,0
4,2019,5,Home,GB,L,34-24,3,6,53,17.7,25,0,0,0,0,0,0,0,0
5,2019,6,Away,NYJ,L,22-24,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Home,PHI,W,10-37,2,3,29,14.5,15,0,0,0,0,0,0,0,0
7,2019,9,Away,NYG,W,37-18,6,8,35,5.8,10,0,1,0,0,0,0,1,1
8,2019,10,Home,MIN,L,28-24,6,8,106,17.7,24,1,0,0,0,0,0,0,0
9,2019,11,Away,DET,W,35-27,4,7,115,28.8,49,1,0,0,0,0,0,0,0
10,2019,12,Away,NE,L,9-13,4,7,86,21.5,59,0,0,0,0,0,0,1,0
11,2019,13,Home,BUF,L,26-15,3,3,53,17.7,23,0,0,0,0,0,0,0,0
12,2019,14,Away,CHI,L,24-31,2,5,43,21.5,35,0,0,0,0,0,0,0,0
13,2019,15,Home,LAR,W,21-44,1,2,-3,-3,-3,0,0,0,0,0,0,0,0
14,2019,16,Away,PHI,L,9-17,5,7,73,14.6,21,0,0,0,0,0,0,0,0
15,2019,17,Home,WAS,W,16-47,5,6,81,16.2,32,0,0,0,0,0,0,0,0
