,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2016,1,Home,CAR,W,20-21,5,8,49,9.8,15,0,0,0,0,0,0,0,0
1,2016,2,Home,IND,W,20-34,3,8,39,13,19,0,0,0,0,0,0,0,0
2,2016,3,Away,CIN,W,29-17,9,13,117,13,41,2,0,0,0,0,0,0,0
3,2016,4,Away,TB,W,27-7,8,13,88,11,18,1,0,0,0,0,0,0,0
4,2016,5,Home,ATL,L,23-16,7,9,80,11.4,26,0,0,0,0,0,0,1,0
5,2016,6,Away,SD,L,13-21,4,6,40,10,20,0,0,0,0,0,0,0,0
6,2016,7,Home,HOU,W,9-27,4,8,86,21.5,31,0,0,0,0,0,0,0,0
7,2016,8,Home,SD,W,19-27,4,10,68,17,37,0,0,0,0,0,0,0,0
8,2016,9,Away,OAK,L,20-30,5,11,47,9.4,18,0,0,0,0,0,0,0,0
9,2016,10,Away,NO,W,25-23,5,9,54,10.8,14,0,0,0,0,0,0,0,0
10,2016,12,Home,KC,L,30-27,7,10,162,23.1,64,1,0,0,0,0,0,0,0
11,2016,13,Away,JAC,W,20-10,3,9,28,9.3,12,0,1,4,4,4,0,0,0
12,2016,14,Away,TEN,L,10-13,11,14,100,9.1,17,1,0,0,0,0,0,0,0
13,2016,15,Home,NE,L,16-3,3,6,48,16,21,0,0,0,0,0,0,0,0
14,2016,16,Away,KC,L,10-33,1,3,26,26,26,0,0,0,0,0,0,0,0
15,2016,17,Home,OAK,W,6-24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2017,1,Home,LAC,W,21-24,3,6,26,8.7,20,0,0,0,0,0,0,0,0
1,2017,2,Home,DAL,W,17-42,6,8,62,10.3,25,2,0,0,0,0,0,0,0
2,2017,3,Away,BUF,L,16-26,7,15,75,10.7,29,0,0,0,0,0,0,0,0
3,2017,4,Home,OAK,W,10-16,4,5,27,6.8,15,0,0,0,0,0,0,0,0
4,2017,6,Home,NYG,L,23-10,5,8,76,15.2,33,0,0,0,0,0,0,0,0
5,2017,7,Away,LAC,L,0-21,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,8,Away,KC,L,19-29,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2017,9,Away,PHI,L,23-51,1,5,30,30,30,0,0,0,0,0,0,0,0
8,2017,10,Home,NE,L,41-16,6,11,137,22.8,38,0,0,0,0,0,0,0,0
9,2017,11,Home,CIN,L,20-17,2,8,15,7.5,10,0,0,0,0,0,0,0,0
10,2017,12,Away,OAK,L,14-21,3,6,12,4,10,0,0,0,0,0,0,0,0
11,2017,13,Away,MIA,L,9-35,2,7,11,5.5,6,0,0,0,0,0,0,0,0
12,2017,14,Home,NYJ,W,0-23,1,4,16,16,16,0,0,0,0,0,0,0,0
13,2017,15,Away,IND,W,25-13,7,9,68,9.7,26,0,0,0,0,0,0,0,0
14,2017,16,Away,WAS,L,11-27,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,17,Away,DEN,L,27-24,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Home,SEA,W,24-27,10,11,135,13.5,43,1,0,0,0,0,0,0,0
1,2018,2,Home,OAK,W,19-20,4,4,96,24,23,0,0,0,0,0,0,0,0
2,2018,3,Away,BAL,L,14-27,5,8,38,7.6,9,0,1,35,35,35,1,0,0
3,2018,4,Home,KC,L,27-23,5,7,45,9,17,0,1,18,18,18,0,0,0
4,2018,5,Away,NYJ,L,16-34,9,14,72,8,13,0,0,0,0,0,0,0,0
5,2018,6,Home,LAR,L,23-20,7,10,115,16.4,43,1,0,0,0,0,0,0,0
6,2018,7,Away,ARI,W,45-10,6,7,102,17,64,1,0,0,0,0,0,0,0
7,2018,8,Away,KC,L,23-30,4,4,57,14.3,49,0,1,-6,-6,-6,0,1,0
8,2018,9,Home,HOU,L,19-17,6,9,47,7.8,18,0,0,0,0,0,0,0,0
9,2018,11,Away,LAC,W,23-22,4,6,56,14,38,0,1,6,6,6,0,0,0
10,2018,12,Home,PIT,W,17-24,7,12,86,12.3,38,1,0,0,0,0,0,0,0
11,2018,13,Away,CIN,W,24-10,4,6,19,4.8,14,0,0,0,0,0,0,0,0
12,2018,14,Away,SF,L,14-20,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,DEN,L,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,OAK,L,14-27,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,DEN,L,23-9,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,OAK,W,16-24,5,7,86,17.2,53,1,0,0,0,0,0,0,0
1,2019,2,Home,CHI,W,16-14,11,13,98,8.9,21,1,0,0,0,0,0,0,0
2,2019,3,Away,GB,W,16-27,2,5,10,5,6,0,0,0,0,0,0,0,0
3,2019,4,Home,JAC,W,26-24,5,9,104,20.8,39,0,0,0,0,0,0,0,0
4,2019,5,Away,LAC,W,20-13,1,1,9,9,9,0,0,0,0,0,0,0,0
5,2019,6,Home,TEN,W,0-16,1,3,0,0,0,0,0,0,0,0,0,0,0
6,2019,7,Home,KC,W,30-6,5,6,60,12,16,0,0,0,0,0,0,0,0
7,2019,8,Home,CAR,W,13-51,4,5,25,6.3,13,1,0,0,0,0,0,0,0
8,2019,9,Away,ARI,W,28-25,7,9,112,16,32,1,0,0,0,0,0,0,0
9,2019,10,Home,SEA,W,27-24,2,4,24,12,12,0,0,0,0,0,0,0,0
10,2019,11,Home,ARI,W,26-36,3,5,33,11,14,0,0,0,0,0,0,0,0
11,2019,12,Home,GB,W,8-37,1,1,15,15,15,0,0,0,0,0,0,0,0
12,2019,13,Away,BAL,W,17-20,4,6,41,10.3,18,0,0,0,0,0,0,0,0
13,2019,14,Away,NO,W,48-46,7,9,157,22.4,75,1,0,0,0,0,0,0,0
14,2019,15,Home,ATL,W,29-22,2,4,9,4.5,5,0,0,0,0,0,0,0,0
15,2019,16,Home,LAR,W,31-34,3,6,61,20.3,46,0,0,0,0,0,0,0,0
16,2019,17,Away,SEA,W,26-21,3,4,25,8.3,12,0,0,0,0,0,0,0,0
