,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2019,5,Away,PIT,W,26-23,4,5,51,12.8,23,0,0,0,0,0,0,0,0
5,2019,6,Home,CIN,W,17-23,3,5,18,6,10,0,0,0,0,0,0,0,0
6,2019,7,Away,SEA,W,30-16,0,1,0,0,0,0,1,2,2,2,0,0,0
7,2019,9,Home,NE,W,20-37,2,2,15,7.5,8,0,0,0,0,0,0,0,0
8,2019,10,Away,CIN,W,49-13,2,3,12,6,7,0,0,0,0,0,0,0,0
9,2019,11,Home,HOU,W,7-41,2,3,13,6.5,10,0,0,0,0,0,0,0,0
10,2019,12,Away,LAR,W,45-6,2,3,14,7,7,2,0,0,0,0,0,0,0
11,2019,13,Home,SF,W,17-20,1,2,12,12,12,0,0,0,0,0,0,0,0
12,2019,14,Away,BUF,W,24-17,3,4,13,4.3,7,1,0,0,0,0,0,0,0
13,2019,15,Home,NYJ,W,21-42,1,1,15,15,15,0,0,0,0,0,0,0,0
14,2019,16,Away,CLE,W,31-15,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2019,17,Home,PIT,W,10-28,3,5,22,7.3,10,0,1,0,0,0,0,0,0
