,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
9,2018,11,Away,NYG,L,35-38,3,5,60,20,39,1,0,0,0,0,0,0,0
10,2018,12,Home,SF,W,9-27,6,6,54,9,28,1,0,0,0,0,0,0,0
11,2018,13,Home,CAR,W,17-24,7,9,61,8.7,13,1,0,0,0,0,0,1,0
12,2018,14,Home,NO,L,28-14,4,8,42,10.5,15,0,0,0,0,0,0,0,0
13,2018,15,Away,BAL,L,12-20,4,6,23,5.8,8,0,0,0,0,0,0,0,0
14,2018,16,Away,DAL,L,20-27,10,12,79,7.9,16,0,0,0,0,0,0,0,0
15,2018,17,Home,ATL,L,34-32,5,6,66,13.2,19,0,0,0,0,0,0,1,0
0,2019,1,Away,CLE,W,43-13,1,1,5,5,5,0,0,0,0,0,0,0,0
1,2019,2,Home,IND,L,19-17,2,2,-1,-0.5,0,0,1,1,1,1,0,0,0
2,2019,3,Away,JAC,L,7-20,6,9,93,15.5,30,0,0,0,0,0,0,0,0
3,2019,4,Away,ATL,W,24-10,2,3,15,7.5,9,0,0,0,0,0,0,0,0
4,2019,5,Home,BUF,L,14-7,4,6,30,7.5,10,0,0,0,0,0,0,1,0
5,2019,6,Away,DEN,L,0-16,6,6,47,7.8,16,0,0,0,0,0,0,0,0
6,2019,7,Home,LAC,W,20-23,4,4,40,10,14,0,0,0,0,0,0,0,0
7,2019,8,Home,TB,W,23-27,3,6,24,8,13,0,0,0,0,0,0,0,0
8,2019,9,Away,CAR,L,20-30,4,4,65,16.3,25,0,0,0,0,0,0,0,0
9,2019,10,Home,KC,W,32-35,1,1,23,23,23,1,0,0,0,0,0,0,0
10,2019,12,Home,JAC,W,20-42,3,3,20,6.7,8,0,0,0,0,0,0,0,0
11,2019,13,Away,IND,W,31-17,1,2,13,13,13,1,0,0,0,0,0,0,0
12,2019,14,Away,OAK,W,42-21,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Home,HOU,L,24-21,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,NO,L,38-28,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,HOU,W,35-14,-,-,-,-,-,-,-,-,-,-,-,-,-
