,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2015,5,Away,CIN,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2015,6,Away,SEA,L,27-23,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2015,7,Away,SF,W,20-3,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2015,8,Away,DAL,W,13-12,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2015,10,Home,ARI,L,39-32,1,1,40,40,40,0,0,0,0,0,0,0,0
9,2015,11,Away,SEA,W,13-29,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2015,12,Away,SEA,W,30-39,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2015,13,Away,MIN,W,38-7,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2015,14,Away,BAL,W,35-6,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2015,15,Away,SEA,W,13-30,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2015,16,Away,SEA,L,23-17,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2015,17,Away,ARI,W,36-6,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2016,1,Home,MIA,W,10-12,1,2,11,11,11,0,0,0,0,0,0,0,0
1,2016,2,Away,LAR,L,3-9,3,6,35,11.7,14,0,0,0,0,0,0,0,0
2,2016,3,Home,SF,W,18-37,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2016,4,Away,NYJ,W,27-17,1,1,27,27,27,0,0,0,0,0,0,0,0
4,2016,6,Home,ATL,W,24-26,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2016,7,Away,ARI,T,6-6,1,2,10,10,10,0,0,0,0,0,0,0,0
6,2016,8,Away,NO,L,20-25,2,3,33,16.5,23,0,0,0,0,0,0,0,0
7,2016,9,Home,BUF,W,25-31,1,1,15,15,15,0,0,0,0,0,0,0,0
8,2016,10,Away,NE,W,31-24,2,3,52,26,39,0,0,0,0,0,0,0,0
9,2016,11,Home,PHI,W,15-26,1,3,6,6,6,0,0,0,0,0,0,0,0
10,2016,12,Away,TB,L,5-14,1,3,17,17,17,0,0,0,0,0,0,0,0
11,2016,13,Away,SEA,W,7-40,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,GB,L,10-38,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2016,15,Home,LAR,W,3-24,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2016,16,Home,ARI,L,34-31,4,5,42,10.5,16,1,0,0,0,0,0,0,0
15,2016,17,Away,SF,W,25-23,4,7,40,10,18,0,1,5,5,5,0,0,0
0,2017,1,Away,GB,L,9-17,4,7,59,14.8,28,0,0,0,0,0,0,0,0
1,2017,2,Home,SF,W,9-12,2,5,19,9.5,10,1,0,0,0,0,0,0,0
2,2017,3,Away,TEN,L,27-33,2,7,30,15,22,1,0,0,0,0,0,0,0
3,2017,4,Home,IND,W,18-46,3,3,65,21.7,37,0,0,0,0,0,0,0,0
4,2017,5,Away,LAR,W,16-10,3,5,35,11.7,14,0,0,0,0,0,0,0,0
5,2017,7,Away,NYG,W,24-7,2,2,61,30.5,38,1,0,0,0,0,0,0,0
6,2017,8,Home,HOU,W,38-41,6,7,105,17.5,48,2,0,0,0,0,0,0,0
7,2017,9,Home,WAS,L,17-14,3,3,41,13.7,26,0,0,0,0,0,0,0,0
8,2017,10,Away,ARI,W,22-16,1,2,43,43,43,0,0,0,0,0,0,0,0
9,2017,11,Home,ATL,L,34-31,5,8,56,11.2,18,0,0,0,0,0,0,0,0
10,2017,12,Away,SF,W,24-13,4,7,70,17.5,26,0,0,0,0,0,0,0,0
11,2017,13,Home,PHI,W,10-24,2,4,8,4,7,0,0,0,0,0,0,0,0
12,2017,14,Away,JAC,L,24-30,3,7,72,24,61,1,0,0,0,0,0,0,0
13,2017,15,Home,LAR,L,42-7,2,7,18,9,11,0,0,0,0,0,0,0,0
14,2017,16,Away,DAL,W,21-12,2,4,21,10.5,11,0,0,0,0,0,0,0,0
15,2017,17,Home,ARI,L,26-24,0,2,0,0,0,0,0,0,0,0,0,0,0
0,2018,1,Away,ARI,W,24-6,4,6,22,5.5,7,0,0,0,0,0,0,0,0
1,2018,2,Home,IND,L,21-9,4,6,63,15.8,34,0,0,0,0,0,0,0,0
2,2018,3,Home,GB,W,17-31,1,2,46,46,46,1,0,0,0,0,0,0,0
3,2018,5,Away,NO,L,19-43,4,5,50,12.5,23,0,0,0,0,0,0,0,0
4,2018,6,Home,CAR,W,17-23,3,5,31,10.3,21,1,1,2,2,2,0,0,0
5,2018,7,Away,WAS,W,17-20,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Away,NYG,W,20-13,2,5,34,17,25,0,1,7,7,7,0,0,0
7,2018,9,Home,ATL,L,38-14,2,6,16,8,11,0,0,0,0,0,0,0,0
8,2018,10,Away,TB,W,16-3,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,11,Away,WAS,L,23-21,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,DAL,L,23-31,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Away,PHI,L,13-28,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,WAS,L,40-16,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,JAC,W,16-13,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,TEN,L,16-25,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,WAS,L,24-0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,PHI,L,27-32,4,7,36,9,17,0,0,0,0,0,0,0,0
1,2019,2,Home,DAL,L,31-21,3,3,16,5.3,9,1,0,0,0,0,0,0,0
2,2019,3,Home,CHI,L,31-15,8,9,83,10.4,22,1,0,0,0,0,0,0,0
3,2019,4,Away,NYG,L,3-24,3,5,14,4.7,6,0,0,0,0,0,0,0,0
4,2019,5,Home,NE,L,33-7,2,2,14,7,8,0,0,0,0,0,0,0,0
5,2019,6,Away,MIA,W,17-16,0,4,0,0,0,0,1,0,0,0,0,0,0
6,2019,7,Home,SF,L,9-0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,2019,8,Away,MIN,L,9-19,3,4,34,11.3,18,0,0,0,0,0,0,0,0
8,2019,9,Away,BUF,L,9-24,4,5,42,10.5,13,0,0,0,0,0,0,0,0
9,2019,11,Away,WAS,L,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Home,DET,W,16-19,1,2,6,6,6,0,0,0,0,0,0,0,0
11,2019,13,Away,CAR,W,29-21,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,GB,L,15-20,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,WAS,L,37-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,WAS,L,41-35,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,DAL,L,16-47,-,-,-,-,-,-,-,-,-,-,-,-,-
