,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
4,2017,6,Home,MIA,L,20-17,6,7,72,12,18,0,0,0,0,0,0,0,0
5,2017,7,Away,NE,L,7-23,9,13,99,11,16,1,0,0,0,0,0,0,0
6,2017,8,Away,NYJ,W,25-20,3,6,74,24.7,53,0,0,0,0,0,0,0,0
7,2017,9,Away,CAR,L,17-20,6,12,118,19.7,34,0,0,0,0,0,0,0,0
8,2017,10,Home,DAL,W,7-27,6,8,57,9.5,24,0,0,0,0,0,0,0,0
9,2017,11,Away,SEA,W,34-31,5,10,71,14.2,29,0,0,0,0,0,0,0,0
10,2017,12,Home,TB,W,20-34,12,15,253,21.1,51,2,1,15,15,15,0,0,0
11,2017,13,Home,MIN,L,14-9,2,6,24,12,13,0,0,0,0,0,0,0,0
12,2017,14,Home,NO,W,17-20,5,11,98,19.6,38,0,0,0,0,0,0,0,0
13,2017,15,Away,TB,W,24-21,3,8,54,18,29,0,0,0,0,0,0,0,0
14,2017,16,Away,NO,L,13-23,7,11,149,21.3,44,0,0,0,0,0,0,0,0
15,2017,17,Home,CAR,W,10-22,5,11,80,16,27,0,0,0,0,0,0,0,0
0,2018,1,Away,PHI,L,12-18,10,19,169,16.9,36,0,1,11,11,11,0,0,0
1,2018,2,Home,CAR,W,24-31,5,9,64,12.8,30,0,0,0,0,0,0,0,0
2,2018,3,Home,NO,L,43-37,5,6,96,19.2,58,0,0,0,0,0,0,0,0
3,2018,4,Home,CIN,L,37-36,9,12,173,19.2,49,0,0,0,0,0,0,0,0
4,2018,5,Away,PIT,L,17-41,5,9,62,12.4,18,0,0,0,0,0,0,0,0
5,2018,6,Home,TB,W,29-34,10,14,144,14.4,32,0,0,0,0,0,0,0,0
6,2018,7,Home,NYG,W,20-23,9,12,104,11.6,19,0,0,0,0,0,0,1,1
7,2018,9,Away,WAS,W,38-14,7,10,121,17.3,35,1,0,0,0,0,0,0,0
8,2018,10,Away,CLE,L,16-28,7,11,107,15.3,30,1,0,0,0,0,0,0,0
9,2018,11,Home,DAL,L,22-19,6,9,118,19.7,34,1,0,0,0,0,0,0,0
10,2018,12,Away,NO,L,17-31,11,14,147,13.4,21,0,1,1,1,1,0,1,1
11,2018,13,Home,BAL,L,26-16,2,8,18,9,9,0,0,0,0,0,0,0,0
12,2018,14,Away,GB,L,20-34,8,11,106,13.3,28,2,0,0,0,0,0,0,0
13,2018,15,Home,ARI,W,14-40,6,8,82,13.7,22,1,0,0,0,0,0,0,0
14,2018,16,Away,CAR,W,24-10,4,5,28,7,11,1,0,0,0,0,0,0,0
15,2018,17,Away,TB,W,34-32,9,13,138,15.3,37,1,0,0,0,0,0,0,0
0,2019,1,Away,MIN,L,12-28,6,11,31,5.2,10,1,0,0,0,0,0,0,0
1,2019,2,Home,PHI,W,20-24,5,10,106,21.2,54,2,0,0,0,0,0,0,0
2,2019,3,Away,IND,L,24-27,8,9,128,16,34,1,0,0,0,0,0,0,0
3,2019,4,Home,TEN,L,24-10,4,7,52,13,20,0,1,1,1,1,0,0,0
4,2019,5,Away,HOU,L,32-53,3,7,42,14,20,0,0,0,0,0,0,1,0
5,2019,6,Away,ARI,L,33-34,8,9,108,13.5,22,0,0,0,0,0,0,0,0
6,2019,7,Home,LAR,L,37-10,6,9,93,15.5,39,0,0,0,0,0,0,0,0
7,2019,8,Home,SEA,L,27-20,10,12,152,15.2,25,0,0,0,0,0,0,0,0
8,2019,10,Away,NO,W,26-9,3,9,79,26.3,54,0,0,0,0,0,0,0,0
9,2019,11,Away,CAR,W,29-3,6,8,91,15.2,48,0,1,-4,-4,-4,0,0,0
10,2019,12,Home,TB,L,35-22,5,10,68,13.6,31,0,0,0,0,0,0,0,0
11,2019,13,Home,NO,L,26-18,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Home,CAR,W,20-40,5,8,66,13.2,38,0,0,0,0,0,0,0,0
13,2019,15,Away,SF,W,29-22,13,20,134,10.3,28,2,0,0,0,0,0,0,0
14,2019,16,Home,JAC,W,12-24,10,15,166,16.6,32,0,0,0,0,0,0,0,0
15,2019,17,Away,TB,W,28-22,7,13,78,11.1,29,0,0,0,0,0,0,0,0
